type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,10.850,17.450,0.528,8.911,1.300,0.350,-40.6072998046875,-26.794,-40.194,-66.988
exploit,10.850,17.450,0.475,8.932,1.300,0.350,-46.4930419921875,-25.745,-40.34,-66.085
exploit,11.000,17.450,0.501,8.905,1.300,0.350,-40.850830078125,-26.484,-40.779,-67.263
exploit,11.000,17.450,0.618,8.681,1.300,0.350,-64.5787353515625,-26.328,-40.229,-66.557
exploit,13.250,18.400,1.838,6.695,0.350,1.300,-401.00628662109375,-1017.16,-1017.16,-2034.31
exploit,10.850,17.450,0.538,8.823,1.300,0.350,-36.5804443359375,-25.12,-40.322,-65.442
exploit,11.000,17.450,0.560,8.776,1.300,0.350,-41.936767578125,-26.004,-42.303,-68.307
exploit,11.200,17.450,0.663,8.966,1.300,0.350,-79.361328125,-26.94,-43.141,-70.081
exploit,10.850,17.500,0.727,8.816,1.250,0.400,-102.7415771484375,-26.204,-39.197,-65.401
exploit,10.650,17.450,0.886,8.649,1.300,0.350,3.90673828125,-25.684,-41.083,-66.767
exploit,11.250,17.450,0.507,8.927,1.300,0.350,-46.1512451171875,-27.487,-41.487,-68.974
exploit,10.950,17.550,0.521,8.743,1.200,0.450,-280.94677734375,-26.115,-41.914,-68.029
exploit,10.700,17.450,0.773,8.799,1.300,0.350,3.230224609375,-26.715,-40.515,-67.23
exploit,10.900,17.500,0.579,8.797,1.250,0.400,-129.1458740234375,-26.122,-39.933,-66.055
exploit,11.050,17.450,0.313,8.737,1.300,0.350,-192.4586181640625,-25.941,-40.341,-66.282
exploit,11.000,17.450,0.664,8.869,1.300,0.350,-19.959716796875,-26.76,-40.859,-67.619
exploit,10.950,17.450,0.271,8.792,1.300,0.350,-152.9554443359375,-25.819,-39.918,-65.737
exploit,10.700,17.450,0.576,9.074,1.300,0.350,-159.79144287109375,-26.147,-40.646,-66.793
exploit,11.450,17.450,0.466,8.676,1.300,0.350,-148.1116943359375,-27.211,-40.012,-67.223
exploit,10.800,17.450,0.716,8.920,1.300,0.350,-52.656982421875,-26.008,-43.109,-69.117
exploit,10.800,17.450,0.668,8.821,1.300,0.350,-8.494140625,-26.084,-41.288,-67.372
exploit,11.300,17.450,0.490,8.767,1.300,0.350,-64.995849609375,-25.98,-42.079,-68.059
exploit,10.850,17.500,0.491,8.886,1.250,0.400,-151.416748046875,-26.227,-40.131,-66.358
explore,12.650,17.550,1.713,7.042,1.200,0.450,-1406.029296875,-1014.8,-1014.8,-2029.61
exploit,10.450,17.450,0.664,9.161,1.300,0.350,-321.43841552734375,-28.742,-43.144,-71.886
exploit,11.000,17.450,0.624,8.935,1.300,0.350,-49.4462890625,-26.959,-41.359,-68.318
explore,12.600,17.950,1.669,6.886,0.800,0.850,-1613.6396484375,-134.058,-37.054,-171.112
exploit,11.350,17.450,0.683,8.773,1.300,0.350,-7.3896484375,-26.805,-39.417,-66.222
exploit,10.200,18.350,1.390,9.853,0.427,1.170,-201.52532958984375,-27.017,-41.619,-68.636
exploit,10.900,17.500,0.769,8.701,1.250,0.400,-83.0823974609375,-25.655,-40.355,-66.01
explore,12.400,17.550,1.134,7.320,1.200,0.450,-1180.699462890625,-1015.1,-1015.1,-2030.19
exploit,11.200,17.500,0.583,8.708,1.250,0.400,-149.331787109375,-27.068,-42.766,-69.834
exploit,10.800,17.450,0.896,8.888,1.300,0.350,-60.7735595703125,-26.087,-41.487,-67.574
exploit,11.400,17.450,0.725,8.697,1.300,0.350,-16.7088623046875,-26.281,-40.482,-66.763
exploit,11.050,17.450,0.453,8.706,1.300,0.350,-127.161376953125,-26.089,-39.789,-65.878
exploit,10.950,17.450,0.579,8.855,1.300,0.350,-21.57666015625,-26.322,-40.505,-66.827
exploit,10.900,17.450,0.663,8.847,1.300,0.350,-14.5599365234375,-25.022,-39.514,-64.536
exploit,10.950,17.450,0.649,8.865,1.300,0.350,-19.7052001953125,-26.842,-40.64,-67.482
explore,10.850,17.900,0.547,8.980,0.850,0.800,-1197.1666259765625,-143.864,-49.056,-192.92
exploit,11.750,17.450,0.373,8.667,1.300,0.350,-211.2259521484375,-26.048,-41.047,-67.095
exploit,11.000,17.500,0.544,8.861,1.250,0.400,-128.3974609375,-26.198,-40.498,-66.696
exploit,11.350,17.450,0.470,8.721,1.300,0.350,-105.57373046875,-26.965,-39.971,-66.936
exploit,10.900,17.500,0.484,8.803,1.250,0.400,-145.919189453125,-25.949,-39.949,-65.898
exploit,10.650,17.550,0.712,8.854,1.200,0.450,-219.7498779296875,-27.895,-41.597,-69.492
exploit,10.750,17.500,0.480,8.891,1.250,0.400,-137.01226806640625,-1014.93,-1014.93,-2029.87
exploit,10.200,17.450,0.569,9.029,1.309,0.350,-93.9530029296875,-25.97,-44.973,-70.943
explore,13.350,17.900,1.772,6.651,0.850,0.800,-1338.771484375,-132.602,-36.301,-168.903
explore,10.550,17.450,0.925,9.056,1.300,0.350,-262.9129333496094,-27.31,-44.109,-71.419
exploit,11.500,17.550,0.659,8.771,1.200,0.450,-205.48974609375,-29.203,-42.594,-71.797
exploit,10.950,17.450,0.540,8.828,1.300,0.350,-46.785980224609375,-25.726,-40.019,-65.745
exploit,11.050,17.500,0.593,8.802,1.250,0.400,-128.4271240234375,-26.129,-42.305,-68.434
exploit,10.950,17.450,0.547,8.826,1.300,0.350,-44.661285400390625,-25.754,-40.053,-65.807
exploit,10.750,17.450,0.646,9.018,1.300,0.350,-131.0152587890625,-25.293,-42.799,-68.092
exploit,11.100,17.450,0.844,8.820,1.300,0.350,-2.90673828125,-25.855,-40.157,-66.012
exploit,11.400,17.450,0.681,8.875,1.300,0.350,-28.24053955078125,-28.708,-43.003,-71.711
exploit,10.600,17.450,0.588,8.986,1.300,0.350,-92.35595703125,-27.17,-41.677,-68.847
exploit,11.350,17.450,0.816,8.591,1.300,0.350,-42.71617126464844,-26.532,-41.035,-67.567
exploit,10.900,17.450,0.642,8.765,1.300,0.350,-22.79290771484375,-26.449,-40.249,-66.698
exploit,10.850,17.450,0.594,8.654,1.300,0.350,-96.230712890625,-26.343,-40.643,-66.986
explore,11.800,17.650,0.385,8.242,1.100,0.550,-870.4494018554688,-1018.6,-1018.6,-2037.21
exploit,14.250,17.700,1.943,6.027,1.050,0.600,37.2608642578125,-1017.36,-1017.36,-2034.72
exploit,10.800,17.450,0.799,8.902,1.300,0.350,-45.882659912109375,-27.167,-41.975,-69.142
exploit,11.000,17.450,0.888,8.823,1.300,0.350,-4.4986572265625,-28.158,-40.751,-68.909
exploit,11.050,17.450,0.697,8.785,1.300,0.350,-5.14666748046875,-26.002,-42.899,-68.901
exploit,10.800,17.450,0.505,8.986,1.300,0.350,-79.7943115234375,-28.736,-41.643,-70.379
exploit,10.900,17.450,0.595,8.810,1.300,0.350,-29.727294921875,-25.525,-41.73,-67.255
exploit,10.850,17.500,0.670,8.837,1.250,0.400,-115.95562744140625,-27.047,-44.047,-71.094
exploit,10.900,17.450,0.683,8.917,1.300,0.350,-48.81304931640625,-26.815,-40.815,-67.63
exploit,11.050,17.450,0.521,8.852,1.300,0.350,-46.06005859375,-26.021,-40.219,-66.24
exploit,10.950,17.450,0.657,8.845,1.300,0.350,-18.8392333984375,-25.959,-42.356,-68.315
exploit,11.000,17.450,0.598,8.855,1.300,0.350,-29.7802734375,-25.447,-42.049,-67.496
exploit,11.150,17.500,0.558,8.962,1.250,0.400,-188.85205078125,-26.857,-40.65,-67.507
exploit,11.150,17.450,0.403,8.739,1.300,0.350,-151.13372802734375,-26.323,-41.023,-67.346
exploit,10.900,17.450,0.567,8.882,1.300,0.350,-38.682098388671875,-25.596,-42.796,-68.392
exploit,10.900,17.450,0.482,8.913,1.300,0.350,-54.36993408203125,-25.996,-40.492,-66.488
exploit,10.800,17.450,0.620,8.896,1.300,0.350,-37.844696044921875,-25.749,-40.45,-66.199
exploit,10.900,17.450,0.535,8.817,1.300,0.350,-46.74786376953125,-25.842,-40.342,-66.184
exploit,11.000,17.450,0.628,8.922,1.300,0.350,-50.268768310546875,-25.216,-42.317,-67.533
exploit,10.900,17.450,0.632,8.840,1.300,0.350,-22.497802734375,-25.021,-43.722,-68.743
exploit,10.750,17.450,0.815,9.015,1.300,0.350,-171.0469970703125,-26.576,-40.876,-67.452
exploit,11.150,17.500,0.624,8.728,1.250,0.400,-133.73541259765625,-26.307,-40.402,-66.709
exploit,10.700,17.450,0.607,9.019,1.300,0.350,-119.78018188476562,-26.447,-40.747,-67.194
exploit,11.000,17.450,0.666,8.682,1.300,0.350,-50.665740966796875,-25.209,-42.507,-67.716
exploit,10.900,17.450,0.659,8.920,1.300,0.350,-49.01593017578125,-26.336,-40.635,-66.971
exploit,11.000,17.450,0.522,8.760,1.300,0.350,-73.81900024414062,-25.934,-39.929,-65.863
exploit,10.850,17.450,0.662,8.706,1.300,0.350,-39.2801513671875,-25.438,-41.135,-66.573
exploit,10.750,17.450,0.516,9.042,1.300,0.350,-117.82244873046875,-25.292,-44.473,-69.765
exploit,10.900,17.450,0.442,8.915,1.300,0.350,-61.147308349609375,-26.458,-40.563,-67.021
exploit,10.250,18.300,1.492,9.908,0.461,1.200,-205.56201171875,-29.733,-57.136,-86.869
exploit,10.800,17.500,0.340,8.899,1.250,0.400,-193.032958984375,-26.285,-40.68,-66.965
exploit,10.900,17.450,0.809,8.822,1.300,0.350,-3.200927734375,-26.152,-40.649,-66.801
exploit,10.900,17.500,0.601,8.608,1.250,0.400,-227.5743408203125,-25.534,-42.235,-67.769
exploit,10.850,17.450,0.719,8.965,1.300,0.350,-90.79220581054688,-26.37,-40.872,-67.242
exploit,10.850,17.500,0.586,8.876,1.250,0.400,-141.13177490234375,-25.432,-41.933,-67.365
exploit,10.900,17.450,0.480,8.933,1.300,0.350,-56.150848388671875,-25.048,-42.845,-67.893
exploit,11.000,17.450,0.798,8.517,1.300,0.350,-120.6875,-25.069,-40.269,-65.338
exploit,11.100,17.450,0.853,8.730,1.300,0.350,12.967742919921875,-26.684,-52.434,-79.118
exploit,10.750,17.450,0.721,8.885,1.300,0.350,-31.571685791015625,-26.567,-42.467,-69.034
explore,12.750,18.000,1.517,7.012,0.750,0.900,-1164.811279296875,-1017.63,-1017.63,-2035.26
exploit,10.350,17.450,0.885,8.883,1.300,0.350,-48.403076171875,-26.278,-41.579,-67.857
exploit,11.100,17.450,0.562,8.945,1.300,0.350,-59.04443359375,-25.949,-41.251,-67.2
explore,9.900,17.500,1.452,9.676,1.329,0.400,-752.3521118164062,-27.047,-42.245,-69.292
exploit,10.900,17.500,0.554,8.813,1.250,0.400,-141.1328125,-26.103,-39.9,-66.003
exploit,11.050,17.450,0.478,8.792,1.300,0.350,-73.61639404296875,-26.166,-39.87,-66.036
exploit,11.050,17.450,0.664,8.823,1.300,0.350,-16.1083984375,-1013.5,-1013.5,-2027
exploit,9.700,17.450,0.620,8.647,1.376,0.350,-42.445770263671875,-1017.61,-1017.61,-2035.22
exploit,10.750,17.450,0.843,8.901,1.300,0.350,-66.7236328125,-26.109,-40.511,-66.62
exploit,13.400,18.400,2.035,6.559,0.350,1.300,-335.042724609375,-25.999,-35.698,-61.697
exploit,10.750,17.450,0.557,8.929,1.300,0.350,-66.558837890625,-29.11,-43.619,-72.729
exploit,11.250,17.450,0.915,8.673,1.300,0.350,-7.22442626953125,-26.456,-41.253,-67.709
exploit,10.950,17.450,0.691,8.864,1.300,0.350,-50.07861328125,-26.255,-40.057,-66.312
exploit,10.850,17.500,0.667,8.632,1.250,0.400,-187.01239013671875,-25.276,-41.058,-66.334
exploit,10.950,17.450,0.522,8.861,1.300,0.350,-64.79296875,-25.628,-42.015,-67.643
exploit,10.800,17.450,0.612,9.126,1.300,0.350,-237.194580078125,-27.115,-42.509,-69.624
exploit,11.050,17.450,0.436,8.680,1.300,0.350,-219.7598876953125,-25.67,-39.768,-65.438
exploit,11.100,17.450,0.641,8.777,1.300,0.350,-61.4786376953125,-26.906,-41.002,-67.908
exploit,11.400,17.450,0.937,8.720,1.300,0.350,0.2319336235523224,-27.479,-41.681,-69.16
exploit,10.850,17.600,0.570,8.936,1.150,0.500,-404.80413818359375,-1016.56,-1016.56,-2033.13
exploit,10.900,17.450,0.556,8.920,1.300,0.350,-62.37640380859375,-26.174,-40.572,-66.746
exploit,10.000,17.450,0.711,8.873,1.346,0.350,-24.0244140625,-143.253,-55.351,-198.604
exploit,10.850,17.450,0.488,8.978,1.300,0.350,-75.764404296875,-26.409,-41.81,-68.219
exploit,10.850,17.450,0.603,8.872,1.300,0.350,-60.4959716796875,-25.621,-39.722,-65.343
exploit,10.850,17.450,0.582,8.829,1.300,0.350,-62.9991455078125,-25.513,-39.815,-65.328
exploit,11.400,17.500,0.571,8.843,1.250,0.400,-171.888671875,-27.419,-41.315,-68.734
exploit,11.000,17.450,0.638,8.818,1.300,0.350,-55.510986328125,-27.106,-40.705,-67.811
exploit,10.900,17.450,0.663,8.730,1.300,0.350,-70.882568359375,-25.33,-41.928,-67.258
exploit,10.850,17.450,0.494,8.927,1.300,0.350,-64.865234375,-26.438,-40.741,-67.179
explore,10.300,17.500,1.207,9.578,1.251,0.400,-866.8970336914062,-26.501,-44.302,-70.803
exploit,11.050,17.450,0.872,8.839,1.300,0.350,-33.53924560546875,-25.58,-40.882,-66.462
exploit,10.600,17.450,0.662,9.159,1.300,0.350,-302.08837890625,-27.787,-42.088,-69.875
exploit,10.850,17.500,0.387,8.828,1.250,0.400,-203.59637451171875,-25.763,-39.866,-65.629
exploit,10.800,17.450,0.560,8.935,1.300,0.350,-73.8660888671875,-26.217,-42.914,-69.131
exploit,10.800,17.450,0.686,8.899,1.300,0.350,-68.8109130859375,-24.958,-42.557,-67.515
exploit,10.800,17.450,0.553,8.995,1.300,0.350,-98.01318359375,-26.437,-40.941,-67.378
exploit,10.750,17.450,0.522,8.970,1.300,0.350,-79.0452880859375,-26.851,-40.552,-67.403
exploit,10.850,17.450,0.637,8.912,1.300,0.350,-71.8341064453125,-26.183,-40.083,-66.266
exploit,10.650,17.450,0.586,8.800,1.300,0.350,-68.3370361328125,-25.429,-39.831,-65.26
explore,10.800,18.250,0.126,8.660,0.500,1.150,-578.8187255859375,-27.151,-40.952,-68.103
exploit,11.050,17.450,0.364,8.778,1.300,0.350,-127.97955322265625,-26.011,-40.007,-66.018
exploit,10.950,17.450,0.563,8.899,1.300,0.350,-64.32763671875,-24.723,-41.319,-66.042
exploit,10.900,17.450,0.472,8.798,1.300,0.350,-89.12957763671875,-25.815,-40.608,-66.423
exploit,11.150,17.500,0.518,8.724,1.250,0.400,-218.3388671875,-1014.56,-1014.56,-2029.13
exploit,10.800,17.450,0.630,8.940,1.300,0.350,-83.1365966796875,-26.795,-40.296,-67.091
exploit,11.100,17.450,0.765,8.686,1.300,0.350,-60.720458984375,-26.007,-41.907,-67.914
explore,9.750,17.700,0.870,9.229,1.163,0.600,-1098.850830078125,-146.775,-51.571,-198.346
exploit,11.150,17.450,0.542,8.671,1.300,0.350,-180.7421875,-25.927,-41.723,-67.65
exploit,11.000,17.500,0.574,8.774,1.250,0.400,-197.103271484375,-25.772,-42.465,-68.237
exploit,10.750,17.450,0.879,8.899,1.300,0.350,-55.24658203125,-27.744,-41.443,-69.187
exploit,10.950,17.450,0.536,8.966,1.300,0.350,-81.8516845703125,-26.818,-40.617,-67.435
exploit,11.050,17.450,0.517,8.818,1.300,0.350,-87.711181640625,-25.612,-40.013,-65.625
exploit,10.800,17.450,0.760,8.866,1.300,0.350,-53.95068359375,-1015.08,-1015.08,-2030.16
exploit,10.800,17.450,0.607,8.894,1.300,0.350,-70.803955078125,-27.099,-40.5,-67.599
explore,12.550,17.850,0.825,7.447,0.900,0.750,-1160.748291015625,-135.748,-37.35,-173.098
exploit,11.150,17.500,0.515,8.711,1.250,0.400,-251.71630859375,-1016.31,-1016.31,-2032.63
exploit,10.750,17.450,0.696,8.871,1.300,0.350,-77.3203125,-25.342,-42.428,-67.77
exploit,10.850,17.500,0.648,8.894,1.250,0.400,-200.34765625,-25.351,-42.551,-67.902
exploit,10.850,17.500,0.861,9.000,1.250,0.400,-258.563232421875,-26.778,-42.383,-69.161
exploit,10.850,17.500,0.549,8.897,1.250,0.400,-203.376220703125,-25.83,-40.227,-66.057
exploit,11.250,17.450,0.610,9.006,1.300,0.350,-117.7314453125,-27.943,-41.542,-69.485
exploit,10.800,17.450,0.545,8.975,1.300,0.350,-86.624267578125,-25.608,-40.198,-65.806
exploit,11.400,17.450,0.594,8.827,1.300,0.350,-88.571044921875,-27.104,-40.004,-67.108
exploit,10.700,17.450,0.694,9.074,1.300,0.350,-191.17919921875,-26.385,-41.154,-67.539
exploit,10.550,17.450,1.033,9.087,1.300,0.350,-209.719970703125,-27.042,-41.943,-68.985
exploit,10.950,17.450,0.678,8.814,1.300,0.350,-77.116943359375,-25.376,-42.086,-67.462
exploit,10.600,17.450,0.683,9.091,1.300,0.350,-200.818603515625,-26.533,-41.135,-67.668
exploit,10.750,17.450,0.638,9.112,1.300,0.350,-203.66552734375,-26.651,-40.954,-67.605
exploit,10.600,17.450,0.635,9.140,1.300,0.350,-226.989990234375,-26.321,-41.516,-67.837
exploit,10.800,17.550,0.726,8.742,1.200,0.450,-254.393310546875,-25.447,-42.746,-68.193
exploit,10.800,17.450,0.738,8.962,1.300,0.350,-106.587890625,-25.572,-40.371,-65.943
exploit,10.900,17.500,0.549,8.960,1.250,0.400,-207.527099609375,-33.04,-48.851,-81.891
exploit,10.700,17.500,0.688,9.023,1.250,0.400,-263.89892578125,-26.55,-40.612,-67.162
explore,12.350,17.900,1.296,7.328,0.850,0.800,-1057.72216796875,-133.853,-36.151,-170.004
exploit,11.050,17.450,0.312,8.761,1.300,0.350,-177.83837890625,-25.601,-39.799,-65.4
exploit,11.000,17.500,0.531,8.767,1.250,0.400,-233.84716796875,-26.239,-42.938,-69.177
exploit,10.650,17.500,0.692,8.726,1.250,0.400,-178.851318359375,-25.675,-43.184,-68.859
exploit,11.050,17.450,0.850,8.793,1.300,0.350,-35.9765625,-26.379,-40.383,-66.762
exploit,10.700,17.450,0.702,8.969,1.300,0.350,-105.303955078125,-25.37,-40.471,-65.841
exploit,10.600,17.450,0.843,9.109,1.300,0.350,-240.680419921875,-26.132,-41.331,-67.463
exploit,10.900,17.550,0.514,8.864,1.200,0.450,-327.56787109375,-27.021,-43.023,-70.044
exploit,10.550,17.450,0.768,9.144,1.300,0.350,-264.53466796875,-26.059,-40.458,-66.517
exploit,10.850,17.450,0.322,8.844,1.300,0.350,-89.73583984375,-25.86,-40.461,-66.321
exploit,11.100,17.450,0.585,8.781,1.300,0.350,-104.744140625,-25.784,-40.381,-66.165
exploit,11.000,17.450,0.605,8.789,1.300,0.350,-96.794189453125,-1021.82,-1021.82,-2043.63
exploit,10.650,17.450,0.612,9.046,1.300,0.350,-126.013671875,-26.706,-41.702,-68.408
exploit,11.050,17.450,0.514,8.782,1.300,0.350,-133.317138671875,-25.651,-40.052,-65.703
exploit,10.850,17.450,0.621,8.986,1.300,0.350,-101.649658203125,-25.861,-40.372,-66.233
exploit,11.050,17.450,0.921,8.815,1.300,0.350,-22.2978515625,-27.212,-39.923,-67.135
exploit,10.900,17.500,0.682,9.038,1.250,0.400,-263.05322265625,-27.063,-43.169,-70.232
exploit,10.900,17.500,0.566,8.798,1.250,0.400,-212.72998046875,-26.166,-39.667,-65.833
explore,12.600,18.050,0.845,7.684,0.700,0.950,-1077.37744140625,-141.802,-167.304,-309.106
exploit,10.750,17.450,0.695,8.999,1.300,0.350,-119.220458984375,-25.357,-42.361,-67.718
exploit,10.750,17.450,0.783,9.045,1.300,0.350,-161.7890625,-26.762,-41.055,-67.817
exploit,10.800,17.500,0.488,8.910,1.250,0.400,-188.268798828125,-25.498,-40.209,-65.707
exploit,10.250,18.350,1.412,9.852,0.412,1.250,-92.2415771484375,-30.401,-45.53,-75.931
exploit,10.850,17.450,0.463,8.836,1.300,0.350,-100.570556640625,-25.793,-40.292,-66.085
exploit,10.800,17.500,0.539,8.975,1.250,0.400,-197.05908203125,-26.485,-40.691,-67.176
exploit,10.800,17.450,0.615,9.049,1.300,0.350,-125.79638671875,-26.835,-40.822,-67.657
exploit,10.800,17.450,0.710,8.970,1.300,0.350,-104.3701171875,-26.971,-40.469,-67.44
exploit,11.000,17.550,0.407,8.874,1.200,0.450,-319.07177734375,-1023.05,-1023.05,-2046.1
exploit,10.750,17.450,0.633,9.042,1.300,0.350,-125.53271484375,-26.651,-41.451,-68.102
exploit,10.750,17.450,0.624,8.949,1.300,0.350,-88.04248046875,-25.557,-40.259,-65.816
exploit,11.150,17.450,0.494,8.778,1.300,0.350,-143.81396484375,-26.907,-40.604,-67.511
exploit,10.900,17.450,0.546,8.948,1.300,0.350,-80.86962890625,-25.734,-42.162,-67.896
exploit,11.400,17.450,0.649,8.936,1.300,0.350,-85.658203125,-27.779,-40.596,-68.375
exploit,11.150,17.450,0.967,8.680,1.300,0.350,-7.197021484375,-26.017,-49.82,-75.837
exploit,11.050,17.450,0.569,8.970,1.300,0.350,-85.478515625,-26.439,-41.037,-67.476
exploit,11.050,17.500,0.353,8.808,1.250,0.400,-273.65966796875,-26.174,-40.574,-66.748
exploit,11.150,17.450,0.861,9.087,1.300,0.350,-195.616455078125,-27.308,-41.902,-69.21
exploit,11.050,17.450,0.484,8.808,1.300,0.350,-122.45263671875,-25.499,-41.899,-67.398
exploit,11.050,17.450,0.635,8.798,1.300,0.350,-95.78759765625,-27.019,-40.119,-67.138
explore,11.750,17.850,0.508,7.917,0.900,0.750,-997.6293334960938,-200,-200,-400
exploit,11.150,17.450,0.815,8.646,1.300,0.350,-84.460693359375,-25.999,-40.699,-66.698
exploit,10.250,18.350,1.515,9.936,0.412,1.250,-109.51416015625,-26.047,-47.346,-73.393
exploit,10.700,17.450,0.625,8.890,1.300,0.350,-80.2294921875,-27.471,-41.379,-68.85
exploit,10.900,17.450,0.382,8.851,1.300,0.350,-103.40966796875,-26.498,-40.3,-66.798
exploit,11.100,17.450,0.331,8.627,1.300,0.350,-356.575439453125,-26.42,-39.52,-65.94
exploit,10.700,18.250,0.424,8.901,0.500,1.150,-417.3662109375,-1022.56,-1022.56,-2045.13
exploit,11.000,17.450,0.266,8.681,1.300,0.350,-278.5419921875,-25.977,-40.901,-66.878
exploit,10.850,17.450,0.482,8.901,1.300,0.350,-78.73388671875,-25.889,-40.502,-66.391
exploit,10.700,17.500,0.689,8.943,1.250,0.400,-203.5478515625,-25.353,-42.743,-68.096
exploit,10.650,17.450,0.686,9.138,1.300,0.350,-217.131591796875,-26.82,-41.019,-67.839
exploit,10.850,17.450,0.743,9.045,1.300,0.350,-147.83544921875,-26.661,-43.971,-70.632
exploit,10.900,17.450,0.602,8.690,1.300,0.350,-165.43603515625,-25.044,-41.745,-66.789
exploit,10.700,17.500,0.735,8.946,1.250,0.400,-196.31103515625,-26.301,-41,-67.301
exploit,10.750,17.500,0.696,9.051,1.250,0.400,-270.344482421875,-25.643,-42.844,-68.487
explore,10.200,17.700,1.120,9.643,1.061,0.600,-1303.650390625,-144.365,-200,-344.365
exploit,11.050,17.450,0.612,8.981,1.300,0.350,-91.16259765625,-26.564,-40.962,-67.526
exploit,10.200,18.350,1.437,9.935,0.427,1.170,-117.5333251953125,-27.978,-58.386,-86.364
exploit,10.950,17.450,0.569,8.834,1.300,0.350,-93.708984375,-25.454,-42.558,-68.012
exploit,10.700,17.450,0.742,8.722,1.300,0.350,-86.78076171875,-24.942,-42.142,-67.084
exploit,11.050,17.450,0.694,8.795,1.300,0.350,-80.453125,-27.611,-40.207,-67.818
exploit,10.850,17.450,0.727,9.015,1.300,0.350,-121.474609375,-26.224,-44.218,-70.442
exploit,11.300,17.450,0.466,8.969,1.300,0.350,-65.9267578125,-27.836,-41.936,-69.772
exploit,10.550,17.450,0.878,9.121,1.300,0.350,-211.950439453125,-26.067,-40.665,-66.732
explore,11.400,17.600,0.262,8.310,1.150,0.500,-1023.7830810546875,-1029.5,-1029.5,-2058.99
exploit,11.100,17.450,0.551,8.649,1.300,0.350,-221.75537109375,-26.011,-39.813,-65.824
explore,10.500,17.750,0.929,9.404,1.000,0.650,-1398.287841796875,-1024.43,-1024.43,-2048.86
exploit,11.200,17.450,0.814,8.863,1.300,0.350,-53.0341796875,-25.45,-42.536,-67.986
exploit,10.950,17.500,0.487,8.829,1.250,0.400,-226.5830078125,-26.013,-39.835,-65.848
explore,13.050,17.450,1.685,6.666,1.300,0.350,-1094.83642578125,-26.32,-37.348,-63.668
exploit,10.950,17.450,0.512,8.778,1.300,0.350,-129.1767578125,-26.073,-40.072,-66.145
exploit,10.800,17.450,0.754,8.863,1.300,0.350,-60.947265625,-26.255,-41.452,-67.707
exploit,11.050,17.450,0.497,8.918,1.300,0.350,-67.29931640625,-26.649,-43.757,-70.406
exploit,10.950,17.450,0.592,8.795,1.300,0.350,-99.869140625,-25.286,-41.993,-67.279
exploit,11.450,17.450,0.914,8.816,1.300,0.350,-25.07568359375,-27.37,-41.876,-69.246
exploit,11.000,17.450,0.808,9.100,1.300,0.350,-197.8486328125,-26.902,-40.703,-67.605
exploit,10.700,17.450,0.614,8.959,1.300,0.350,-81.904296875,-26.761,-41.46,-68.221
exploit,10.850,17.450,0.681,8.883,1.300,0.350,-70.43115234375,-25.867,-39.874,-65.741
exploit,10.950,17.500,0.375,8.863,1.250,0.400,-219.50732421875,-26.471,-39.871,-66.342
exploit,11.000,17.450,0.518,8.764,1.300,0.350,-137.23779296875,-1023.95,-1023.95,-2047.89
exploit,11.000,17.500,0.591,8.810,1.250,0.400,-203.205078125,-26.815,-39.814,-66.629
exploit,10.950,17.500,0.587,8.962,1.250,0.400,-209.376953125,-29.232,-45.931,-75.163
exploit,11.050,17.450,0.727,8.972,1.300,0.350,-96.26806640625,-26.311,-43.209,-69.52
exploit,11.100,17.500,0.497,8.889,1.250,0.400,-206.8076171875,-26.841,-40.643,-67.484
exploit,10.900,17.450,0.608,9.019,1.300,0.350,-101.73779296875,-25.136,-42.336,-67.472
exploit,10.800,17.450,0.697,8.937,1.300,0.350,-82.2783203125,-26.489,-40.584,-67.073
exploit,10.750,17.500,0.862,8.912,1.250,0.400,-145.353515625,-25.88,-41.381,-67.261
exploit,10.550,17.450,0.835,9.251,1.300,0.350,-354.673828125,-26.917,-41.014,-67.931
exploit,11.000,17.450,0.668,8.604,1.300,0.350,-215.9921875,-27.209,-41.211,-68.42
exploit,10.850,17.450,0.792,8.968,1.300,0.350,-90.09423828125,-26.083,-42.688,-68.771
exploit,11.000,17.450,0.419,8.843,1.300,0.350,-107.0947265625,-26.434,-40.839,-67.273
exploit,10.700,17.450,0.729,9.094,1.300,0.350,-170.599609375,-25.425,-42.524,-67.949
explore,12.400,17.550,1.156,7.329,1.200,0.450,-1272.677734375,-1027.33,-1027.33,-2054.66
exploit,10.600,17.450,0.746,9.000,1.300,0.350,-106.6455078125,-25.227,-43.03,-68.257
exploit,10.750,17.450,0.717,9.000,1.300,0.350,-105.1357421875,-26.259,-40.465,-66.724
exploit,11.000,17.450,0.692,8.850,1.300,0.350,-72.908203125,-26.051,-40.15,-66.201
exploit,10.650,17.500,0.628,9.074,1.250,0.400,-267.080078125,-26.806,-40.908,-67.714
exploit,10.250,17.450,0.936,8.952,1.304,0.350,-65.138427734375,-26.504,-41.812,-68.316
exploit,10.900,17.500,0.823,8.724,1.250,0.400,-108.81298828125,-26.269,-40.472,-66.741
exploit,11.050,17.450,0.539,8.727,1.300,0.350,-176.28271484375,-26.135,-40.534,-66.669
exploit,11.050,17.500,0.462,8.767,1.250,0.400,-277.8359375,-25.812,-41.813,-67.625
