type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
explore,15.435,18.250,2.146,6.275,0.500,1.050,-1340.313232421875,-28.842,-37.728,-66.57
exploit,16.885,18.350,3.706,4.916,0.400,1.150,-234.0908203125,-135.446,-139.536,-274.982
exploit,16.685,18.350,3.616,4.997,0.400,1.150,-214.063720703125,-29.784,-34.897,-64.681
exploit,16.685,18.350,3.437,4.923,0.400,1.150,-125.271484375,-132.493,-34.695,-167.188
exploit,16.885,18.350,3.652,4.969,0.400,1.150,-221.1630859375,-134.309,-140.211,-274.52
exploit,16.785,18.300,3.576,5.034,0.450,1.100,-270.712646484375,-135.827,-137.53,-273.357
explore,10.735,17.650,2.558,11.096,1.100,0.450,-1489.4930419921875,-1019.15,-1019.15,-2038.3
exploit,17.135,18.300,3.949,4.591,0.461,1.100,-261.623291015625,-132.876,-34.778,-167.654
exploit,16.485,18.300,3.461,5.095,0.450,1.100,-265.968505859375,-28.015,-31.317,-59.332
explore,14.035,17.850,1.030,7.375,0.900,0.650,-1416.9752197265625,-41.9,-136.505,-178.405
exploit,16.685,18.350,3.506,5.076,0.400,1.150,-191.03759765625,-134.409,-139.307,-273.716
exploit,16.635,18.350,3.277,5.273,0.400,1.150,-253.2744140625,-131.877,-31.665,-163.542
exploit,13.885,18.350,0.737,7.928,0.400,1.150,-344.2606201171875,-26.725,-43.417,-70.142
exploit,16.585,18.350,3.516,5.141,0.400,1.150,-211.69140625,-133.673,-32.78,-166.453
exploit,16.735,18.300,3.658,4.870,0.450,1.100,-256.10791015625,-134.657,-143.057,-277.714
exploit,16.785,18.300,3.629,4.858,0.450,1.100,-241.545166015625,-135.107,-139.207,-274.314
explore,16.785,17.600,3.796,4.527,1.150,0.400,-1191.8153076171875,-134.701,-140.301,-275.002
exploit,15.185,18.350,3.636,4.849,0.400,1.150,-193.6171875,-136.611,-40.619,-177.23
exploit,16.835,18.350,3.563,5.009,0.400,1.150,-195.190673828125,-133.113,-34.917,-168.03
exploit,16.635,18.300,3.524,5.013,0.450,1.100,-248.97802734375,-133.992,-138.792,-272.784
exploit,13.635,18.350,0.819,8.016,0.400,1.150,-266.66070556640625,-26.565,-39.261,-65.826
exploit,16.685,18.250,3.631,4.970,0.500,1.050,-335.274658203125,-134.701,-138.801,-273.502
exploit,13.785,18.350,0.692,7.989,0.400,1.150,-189.381103515625,-25.503,-41.302,-66.805
explore,11.085,17.900,1.860,10.430,0.850,0.700,-386.26947021484375,-1091.81,-1091.81,-2183.62
exploit,14.035,18.300,0.914,7.751,0.450,1.100,-267.77655029296875,-1012.53,-1012.53,-2025.06
exploit,15.085,18.350,3.466,5.048,0.400,1.150,-171.1796875,-136.758,-36.757,-173.515
exploit,16.685,18.350,3.426,5.150,0.400,1.150,-195.486083984375,-32.107,-35.106,-67.213
exploit,16.735,18.350,3.531,5.026,0.400,1.150,-186.74853515625,-132.657,-34.142,-166.799
exploit,16.485,18.300,3.372,5.257,0.450,1.100,-332.96435546875,-131.929,-33.027,-164.956
explore,15.235,18.050,1.883,6.581,0.700,0.850,-1503.00927734375,-1083.68,-1083.68,-2167.37
exploit,16.585,18.350,3.358,5.153,0.400,1.150,-184.3037109375,-134.643,-138.843,-273.486
exploit,16.635,18.350,3.476,5.163,0.400,1.150,-203.13427734375,-32.992,-39.884,-72.876
explore,16.385,18.350,3.457,5.329,0.400,1.150,-254.252197265625,-136.948,-155.147,-292.095
exploit,16.685,18.350,3.477,5.085,0.400,1.150,-181.090576171875,-132.81,-33.812,-166.622
explore,12.385,18.250,0.902,9.344,0.500,1.050,-1388.80078125,-25.655,-39.26,-64.915
exploit,16.835,18.350,3.798,4.833,0.400,1.150,-249.692138671875,-134.058,-142.458,-276.516
exploit,16.585,18.350,3.354,5.227,0.400,1.150,-217.857421875,-135.211,-141.318,-276.529
exploit,16.885,18.350,3.504,4.996,0.400,1.150,-168.4521484375,-135.398,-139.2,-274.598
exploit,17.085,18.350,3.916,4.747,0.403,1.150,-258.531005859375,-132.36,-34.059,-166.419
exploit,16.935,18.350,3.717,4.908,0.400,1.150,-236.96240234375,-134.98,-139.277,-274.257
exploit,16.585,18.350,3.118,5.228,0.400,1.150,-237.28173828125,-32.645,-37.945,-70.59
explore,12.085,18.050,1.223,9.819,0.700,0.850,-803.8654174804688,-1016.01,-1016.01,-2032.02
explore,9.985,18.750,3.414,11.799,0.354,0.652,-652.2744750976562,-155.501,-200,-355.501
exploit,16.435,18.350,3.227,5.145,0.400,1.150,-170.126220703125,-136.716,-140.116,-276.832
explore,14.385,18.300,1.175,7.375,0.450,1.100,-542.888916015625,-25.942,-37.739,-63.681
exploit,16.785,18.350,3.380,4.929,0.400,1.150,-112.216796875,-133.851,-138.551,-272.402
exploit,16.585,18.300,3.455,5.099,0.450,1.100,-260.042724609375,-1017.14,-1017.14,-2034.29
exploit,17.085,18.300,3.979,4.588,0.453,1.100,-255.93280029296875,-133.909,-38.528,-172.437
exploit,17.135,18.300,3.925,4.532,0.461,1.100,-233.6024169921875,-132.875,-34.283,-167.158
exploit,17.035,18.300,3.887,4.675,0.450,1.100,-263.335693359375,-135.652,-138.949,-274.601
exploit,16.885,18.350,3.792,4.670,0.400,1.150,-197.3919677734375,-134.046,-139.647,-273.693
explore,9.985,17.600,3.419,11.944,1.218,0.400,-962.031005859375,-29.269,-47.483,-76.752
exploit,16.885,18.250,3.689,4.644,0.500,1.050,-247.9727783203125,-133.747,-33.167,-166.914
explore,9.535,18.250,3.786,12.197,0.559,1.050,-1212.3475341796875,-1022.83,-1022.83,-2045.66
explore,14.535,18.100,2.929,5.488,0.650,0.900,-1020.46630859375,-138.804,-40.405,-179.209
explore,13.985,18.000,0.808,7.757,0.750,0.800,-772.0401611328125,-134.4,-200,-334.4
exploit,17.085,18.350,3.914,4.715,0.403,1.150,-236.6058349609375,-133.082,-34.383,-167.465
exploit,17.035,18.350,3.648,4.691,0.400,1.150,-159.1539306640625,-133.054,-35.875,-168.929
exploit,16.835,18.350,3.634,4.873,0.400,1.150,-201.596435546875,-134.133,-141.034,-275.167
explore,12.485,18.000,0.744,9.228,0.750,0.800,-1326.132080078125,-1015.41,-1015.41,-2030.82
exploit,17.085,18.250,3.902,4.594,0.502,1.050,-284.748291015625,-133.511,-38.619,-172.13
exploit,16.735,18.350,3.331,4.885,0.400,1.150,-107.5093994140625,-131.469,-35.869,-167.338
exploit,16.635,18.350,3.560,5.086,0.400,1.150,-224.76611328125,-133.2,-33.702,-166.902
exploit,16.835,18.350,3.505,5.104,0.400,1.150,-216.989013671875,-133.076,-34.979,-168.055
exploit,16.685,18.350,3.496,5.036,0.400,1.150,-198.436279296875,-34.489,-34.189,-68.678
exploit,17.035,18.350,3.790,4.725,0.400,1.150,-211.6141357421875,-132.334,-34.34,-166.674
exploit,16.735,18.350,3.546,5.043,0.400,1.150,-210.175048828125,-131.802,-34.499,-166.301
exploit,17.235,18.300,3.891,4.636,0.492,1.100,-269.28070068359375,-134.897,-139.195,-274.092
explore,16.835,18.300,3.586,5.009,0.450,1.100,-283.058837890625,-135.15,-139.348,-274.498
exploit,16.685,18.350,3.578,5.041,0.400,1.150,-216.99072265625,-28.128,-30.432,-58.56
exploit,16.485,18.350,3.315,5.273,0.400,1.150,-254.32080078125,-131.426,-36.725,-168.151
explore,9.635,18.450,3.640,12.082,0.461,0.783,-1098.4705810546875,-1029.2,-1029.2,-2058.39
exploit,17.135,18.300,3.921,4.624,0.461,1.100,-254.9449462890625,-132.354,-34.937,-167.291
explore,11.185,17.700,1.898,10.415,1.050,0.500,-608.8794555664062,-1018.22,-1018.22,-2036.44
exploit,16.835,18.350,3.573,5.058,0.400,1.150,-216.32470703125,-132.494,-33.192,-165.686
exploit,16.835,18.350,3.691,4.858,0.400,1.150,-213.51416015625,-135.547,-139.743,-275.29
exploit,16.785,18.350,3.595,4.966,0.400,1.150,-205.406494140625,-133.191,-35.287,-168.478
exploit,17.035,18.250,3.806,4.778,0.500,1.050,-324.377197265625,-132.206,-34.407,-166.613
explore,13.685,18.350,1.064,7.750,0.400,1.150,-537.2850341796875,-27.222,-40.029,-67.251
exploit,16.835,18.350,3.704,4.884,0.400,1.150,-220.9190673828125,-132.316,-36.113,-168.429
exploit,16.935,18.300,3.630,4.983,0.450,1.100,-282.179931640625,-1014.32,-1014.32,-2028.63
exploit,16.885,18.300,3.787,4.719,0.450,1.100,-249.57177734375,-132.654,-34.953,-167.607
exploit,16.335,18.350,3.513,5.077,0.400,1.150,-218.77880859375,-28.255,-32.454,-60.709
explore,13.435,17.850,0.358,8.215,0.900,0.650,-1305.8121337890625,-1014.51,-1014.51,-2029.03
explore,10.985,17.750,2.185,10.709,1.000,0.550,-1008.5150146484375,-1017.5,-1017.5,-2035
exploit,8.335,17.150,3.257,11.608,0.400,1.649,-115.23701477050781,-152.031,-55.429,-207.46
explore,13.385,17.650,0.367,8.506,1.100,0.450,-1446.176513671875,-1016.13,-1016.13,-2032.26
exploit,16.385,18.350,3.262,5.222,0.400,1.150,-222.038330078125,-133.569,-34.671,-168.24
explore,16.135,17.650,2.796,5.421,1.100,0.450,-1191.78857421875,-1011.44,-1011.44,-2022.88
exploit,16.735,18.350,3.574,4.968,0.400,1.150,-210.7333984375,-133.065,-35.375,-168.44
exploit,16.835,18.350,3.744,4.873,0.400,1.150,-241.868408203125,-132.332,-33.83,-166.162
exploit,17.185,18.350,3.671,4.801,0.427,1.150,-214.86474609375,-132.661,-35.459,-168.12
explore,16.635,17.700,3.182,5.064,1.050,0.500,-1152.0291748046875,-140.704,-158.103,-298.807
explore,15.285,17.900,2.073,6.521,0.850,0.700,-1761.746826171875,-138.719,-140.427,-279.146
exploit,16.785,18.350,3.517,4.992,0.400,1.150,-197.013427734375,-132.784,-36.285,-169.069
exploit,16.635,18.350,3.506,5.118,0.400,1.150,-225.7890625,-133.094,-35.592,-168.686
exploit,16.685,18.350,3.497,5.066,0.400,1.150,-209.83203125,-133.497,-36.395,-169.892
exploit,16.985,18.350,3.744,4.812,0.400,1.150,-223.551025390625,-132.631,-34.932,-167.563
explore,14.735,17.750,1.486,6.946,1.000,0.550,-1782.447265625,-1013.03,-1013.03,-2026.06
exploit,16.335,18.350,3.397,5.107,0.400,1.150,-193.560791015625,-31.44,-39.13,-70.57
exploit,17.135,18.350,3.855,4.680,0.412,1.150,-212.0875244140625,-131.675,-34.97,-166.645
explore,13.385,18.350,0.540,8.240,0.400,1.150,-458.52880859375,-1015.08,-1015.08,-2030.16
exploit,16.635,18.350,3.375,5.057,0.400,1.150,-168.63232421875,-132.228,-33.024,-165.252
explore,13.785,17.900,0.619,7.931,0.850,0.700,-924.5263671875,-31.2,-129.7,-160.9
exploit,16.785,18.350,3.531,4.908,0.400,1.150,-176.71142578125,-137.078,-140.202,-277.28
exploit,16.835,18.350,3.567,4.957,0.400,1.150,-203.33056640625,-134.937,-139.148,-274.085
exploit,16.985,18.350,3.716,4.781,0.400,1.150,-205.4150390625,-131.424,-32.339,-163.763
exploit,16.735,18.350,3.687,4.934,0.400,1.150,-239.3193359375,-133.067,-37.268,-170.335
exploit,16.835,18.350,3.374,4.947,0.400,1.150,-134.4091796875,-135.277,-140.287,-275.564
exploit,16.685,18.300,3.616,5.010,0.450,1.100,-307.495849609375,-1093.7,-1093.7,-2187.41
exploit,16.885,18.350,3.779,4.698,0.400,1.150,-194.4970703125,-131.653,-34.751,-166.404
exploit,16.935,18.300,3.507,4.842,0.450,1.100,-220.426025390625,-133.308,-33.108,-166.416
explore,10.535,17.800,2.709,11.194,0.950,0.600,-1723.494140625,-1021.31,-1021.31,-2042.63
exploit,16.435,18.350,3.173,5.320,0.400,1.150,-262.134521484375,-130.779,-33.583,-164.362
exploit,17.135,18.350,3.870,4.585,0.412,1.150,-174.488525390625,-131.998,-37.192,-169.19
exploit,16.535,18.250,3.620,4.688,0.500,1.050,-242.107177734375,-132.302,-33.701,-166.003
exploit,17.085,18.350,3.986,4.611,0.403,1.150,-196.25634765625,-134.377,-34.376,-168.753
explore,14.285,17.850,0.986,7.456,0.900,0.650,-1039.3284912109375,-160.648,-200,-360.648
exploit,17.035,18.350,3.797,4.780,0.400,1.150,-228.45849609375,-132.494,-35.596,-168.09
exploit,16.735,18.350,3.562,4.949,0.400,1.150,-211.0888671875,-131.116,-34.017,-165.133
explore,10.685,17.750,2.490,10.997,1.000,0.550,-1654.99365234375,-1018.17,-1018.17,-2036.34
exploit,16.935,18.300,3.537,4.951,0.450,1.100,-280.84716796875,-132.946,-33.847,-166.793
exploit,17.035,18.350,3.865,4.697,0.400,1.150,-207.453369140625,-136.654,-142.353,-279.007
exploit,17.185,18.250,3.887,4.585,0.522,1.050,-278.866943359375,-135.476,-138.551,-274.027
exploit,16.985,18.350,3.829,4.682,0.400,1.150,-195.22021484375,-132.979,-35.292,-168.271
exploit,17.035,18.350,3.761,4.720,0.400,1.150,-192.87939453125,-132.936,-139.635,-272.571
exploit,16.635,18.350,3.455,5.106,0.400,1.150,-216.73046875,-133.534,-33.437,-166.971
exploit,16.985,18.300,3.530,5.113,0.450,1.100,-341.08154296875,-130.557,-32.655,-163.212
exploit,17.035,18.300,3.875,4.480,0.450,1.100,-175.5103759765625,-133.446,-35.434,-168.88
exploit,16.935,18.350,3.666,4.766,0.400,1.150,-182.61572265625,-133.927,-141.629,-275.556
explore,16.635,17.850,3.402,5.145,0.900,0.650,-979.3338623046875,-132.603,-35.102,-167.705
exploit,16.985,18.350,3.591,4.874,0.400,1.150,-197.09423828125,-134.505,-140.499,-275.004
explore,12.285,18.150,0.964,9.443,0.600,0.950,-1141.0947265625,-1013.53,-1013.53,-2027.06
exploit,15.485,18.350,3.706,4.755,0.400,1.150,-198.223388671875,-1017.63,-1017.63,-2035.26
exploit,17.035,18.350,3.866,4.762,0.400,1.150,-238.169677734375,-132.004,-32.104,-164.108
exploit,17.135,18.350,3.880,4.700,0.412,1.150,-239.742919921875,-133.361,-141.561,-274.922
exploit,16.785,18.250,3.534,5.017,0.500,1.050,-359.1923828125,-133.615,-37.209,-170.824
exploit,17.085,18.300,3.874,4.764,0.453,1.100,-304.123291015625,-131.875,-33.876,-165.751
exploit,16.485,18.350,3.442,4.989,0.400,1.150,-184.31689453125,-132.932,-34.832,-167.764
explore,11.035,17.900,2.115,10.550,0.850,0.700,-1115.5006103515625,-153.519,-55.413,-208.932
exploit,16.585,18.350,3.420,5.167,0.400,1.150,-218.7373046875,-131.86,-32.956,-164.816
explore,11.235,18.350,1.966,10.425,0.400,1.150,-1012.2500610351562,-24.982,-45.179,-70.161
exploit,16.485,18.250,3.329,5.258,0.500,1.050,-407.6953125,-133.279,-36.477,-169.756
exploit,16.635,18.300,3.384,5.162,0.450,1.100,-287.23291015625,-134.717,-140.137,-274.854
explore,16.385,17.650,3.115,5.311,1.100,0.450,-1171.502197265625,-1013.51,-1013.51,-2027.02
exploit,16.635,18.350,3.400,5.107,0.400,1.150,-194.40771484375,-134.198,-139.783,-273.981
exploit,17.085,18.350,3.947,4.605,0.403,1.150,-196.52685546875,-136.595,-148.403,-284.998
exploit,17.085,18.350,3.948,4.572,0.403,1.150,-185.810791015625,-132.609,-34.809,-167.418
explore,15.985,18.050,2.835,5.643,0.700,0.850,-1068.280517578125,-135.468,-138.764,-274.232
exploit,16.685,18.350,3.503,5.009,0.400,1.150,-214.62890625,-133.028,-34.517,-167.545
exploit,17.185,18.350,3.823,4.402,0.427,1.150,-143.0504150390625,-134.505,-141.405,-275.91
exploit,16.785,18.350,3.548,5.023,0.400,1.150,-234.08984375,-130.841,-32.246,-163.087
explore,11.385,18.000,2.022,10.390,0.750,0.800,-840.2322998046875,-147.72,-50.433,-198.153
exploit,16.735,18.350,3.468,4.940,0.400,1.150,-186.81884765625,-131.924,-35.725,-167.649
exploit,16.835,18.350,3.723,4.866,0.400,1.150,-265.591796875,-134.731,-138.229,-272.96
exploit,17.085,18.350,3.942,4.662,0.403,1.150,-218.74951171875,-131.723,-37.312,-169.035
explore,9.635,18.000,3.634,12.030,0.828,0.800,-1358.738525390625,-200,-200,-400
explore,11.985,18.100,1.107,9.696,0.650,0.900,-1158.86279296875,-1019.91,-1019.91,-2039.81
exploit,17.085,18.350,3.892,4.716,0.403,1.150,-238.4013671875,-131.789,-34.994,-166.783
exploit,16.635,18.350,3.373,5.095,0.400,1.150,-184.5712890625,-132.626,-36.233,-168.859
exploit,16.585,18.350,3.369,5.265,0.400,1.150,-241.35546875,-131.638,-33.428,-165.066
exploit,17.085,18.350,3.752,4.802,0.403,1.150,-256.796875,-134.091,-140.493,-274.584
exploit,17.085,18.350,3.810,4.668,0.403,1.150,-223.623046875,-134.651,-140.552,-275.203
explore,16.085,17.600,2.813,5.662,1.150,0.400,-1658.123291015625,-1014.22,-1014.22,-2028.44
exploit,16.485,18.350,3.357,5.263,0.400,1.150,-237.4912109375,-133.25,-35.35,-168.6
exploit,16.735,18.350,3.599,4.972,0.400,1.150,-245.51708984375,-132.541,-34.142,-166.683
exploit,16.585,18.350,3.469,5.090,0.400,1.150,-214.22802734375,-135.275,-138.977,-274.252
exploit,16.885,18.300,3.587,4.857,0.450,1.100,-271.80908203125,-131.999,-33.697,-165.696
exploit,17.185,18.350,3.844,4.696,0.427,1.150,-245.5703125,-132.123,-35.924,-168.047
exploit,16.735,18.350,3.483,4.967,0.400,1.150,-197.064453125,-133.743,-138.448,-272.191
exploit,17.085,18.350,3.949,4.653,0.403,1.150,-212.03515625,-133.936,-140.825,-274.761
exploit,17.035,18.350,3.916,4.640,0.400,1.150,-210.165283203125,-133.442,-36.04,-169.482
explore,10.585,17.750,2.636,11.167,1.000,0.550,-1830.418701171875,-1020.66,-1020.66,-2041.32
exploit,16.585,18.350,3.386,5.112,0.400,1.150,-193.3955078125,-32.932,-40.134,-73.066
exploit,16.685,18.350,3.494,5.156,0.400,1.150,-234.24267578125,-32.125,-38.627,-70.752
explore,11.285,18.300,2.014,10.428,0.450,1.100,-629.0467529296875,-1017.05,-1017.05,-2034.09
exploit,15.085,18.250,3.324,5.193,0.500,1.050,-357.18505859375,-1014.11,-1014.11,-2028.21
exploit,16.535,18.350,3.185,5.144,0.400,1.150,-160.8173828125,-30.622,-36.023,-66.645
exploit,16.985,18.350,3.936,4.642,0.400,1.150,-212.314208984375,-132.551,-33.953,-166.504
explore,11.635,17.850,1.508,10.071,0.900,0.650,-955.5625610351562,-1019.92,-1019.92,-2039.84
exploit,17.085,18.300,3.962,4.646,0.453,1.100,-252.822509765625,-135.321,-140.422,-275.743
exploit,17.135,18.350,3.916,4.473,0.412,1.150,-171.65283203125,-134.774,-145.576,-280.35
explore,12.485,17.850,0.742,9.279,0.900,0.650,-1135.668701171875,-1015.4,-1015.4,-2030.8
exploit,17.035,18.300,3.871,4.472,0.450,1.100,-201.6025390625,-133.618,-146.718,-280.336
exploit,16.785,18.300,3.626,4.989,0.450,1.100,-323.5732421875,-30.008,-34.502,-64.51
exploit,16.985,18.350,3.902,4.678,0.400,1.150,-225.092041015625,-132.883,-33.577,-166.46
exploit,16.585,18.350,3.321,5.156,0.400,1.150,-203.7744140625,-132.49,-33.687,-166.177
explore,16.035,18.300,3.036,5.484,0.450,1.100,-425.0107421875,-35.089,-132.789,-167.878
exploit,10.285,18.350,3.035,11.613,0.412,1.150,-315.8871154785156,-28.604,-46.503,-75.107
exploit,16.485,18.350,3.152,5.429,0.400,1.150,-301.740234375,-1016.75,-1016.75,-2033.5
exploit,16.135,18.350,2.942,5.615,0.400,1.150,-324.13525390625,-31.769,-38.983,-70.752
exploit,16.785,18.300,3.567,5.017,0.450,1.100,-306.32373046875,-135.128,-139.627,-274.755
exploit,17.035,18.350,3.960,4.676,0.400,1.150,-218.573974609375,-134.989,-34.694,-169.683
explore,9.285,18.150,3.890,12.313,0.600,0.950,-1490.020263671875,-171.78,-55.083,-226.863
exploit,17.035,18.200,3.939,4.677,0.550,1.000,-355.3193359375,-134.12,-137.715,-271.835
exploit,16.735,18.350,3.763,4.899,0.400,1.150,-262.31884765625,-133.079,-33.172,-166.251
exploit,17.085,18.250,3.803,4.667,0.502,1.050,-306.742919921875,-132.744,-35.734,-168.478
exploit,16.635,18.350,3.547,4.996,0.400,1.150,-217.73046875,-133.187,-38.581,-171.768
exploit,16.785,18.300,3.470,4.976,0.450,1.100,-264.77587890625,-132.125,-33.126,-165.251
exploit,17.035,18.350,3.871,4.619,0.400,1.150,-210.622802734375,-135.839,-141.141,-276.98
exploit,16.935,18.350,3.756,4.832,0.400,1.150,-250.1357421875,-135.613,-139.21,-274.823
explore,10.535,17.700,2.753,11.278,1.050,0.500,-1764.9722900390625,-1021.73,-1021.73,-2043.46
exploit,17.035,18.350,3.523,4.502,0.400,1.150,-129.29443359375,-133.288,-139.867,-273.155
explore,10.985,17.750,2.269,10.828,1.000,0.550,-1296.9866943359375,-1018.92,-1018.92,-2037.85
exploit,16.785,18.350,3.492,4.984,0.400,1.150,-196.96435546875,-133.417,-34.52,-167.937
exploit,15.985,18.350,2.826,5.830,0.400,1.150,-358.969970703125,-32.506,-41.308,-73.814
exploit,16.685,18.300,3.558,4.985,0.450,1.100,-293.40185546875,-134.401,-139.205,-273.606
exploit,16.985,18.350,3.607,4.703,0.400,1.150,-199.515625,-135.676,-141.558,-277.234
exploit,15.835,18.350,2.773,5.839,0.400,1.150,-266.660888671875,-1014.64,-1014.64,-2029.28
exploit,16.835,18.300,3.447,4.842,0.450,1.100,-215.65283203125,-133.227,-138.513,-271.74
explore,13.535,17.700,0.384,8.089,1.050,0.500,-1428.0294189453125,-1014.53,-1014.53,-2029.06
exploit,17.085,18.350,3.861,4.748,0.403,1.150,-241.2412109375,-131.763,-32.364,-164.127
explore,10.985,17.750,2.443,10.541,1.000,0.550,-1147.07763671875,-1022.21,-1022.21,-2044.42
exploit,16.835,18.300,3.753,4.847,0.450,1.100,-305.61181640625,-133.064,-36.259,-169.323
exploit,16.835,18.350,3.604,4.873,0.400,1.150,-223.771484375,-131.57,-34.16,-165.73
explore,10.735,17.800,2.496,11.023,0.950,0.600,-1834.0660400390625,-1016.68,-1016.68,-2033.37
explore,10.485,18.150,1.432,9.495,0.600,0.950,-1313.046142578125,-1019.91,-1019.91,-2039.82
exploit,15.185,18.350,3.323,5.036,0.400,1.150,-157.86376953125,-31.817,-43.016,-74.833
exploit,16.985,18.350,3.830,4.779,0.400,1.150,-243.48388671875,-134.871,-142.262,-277.133
exploit,17.135,18.350,3.936,4.702,0.412,1.150,-226.453369140625,-135.204,-139.31,-274.514
exploit,16.585,18.300,3.359,4.996,0.450,1.100,-232.8388671875,-131.043,-33.65,-164.693
exploit,16.685,18.350,3.514,4.985,0.400,1.150,-206.19140625,-1012.68,-1012.68,-2025.35
explore,15.085,18.100,2.162,6.299,0.650,0.900,-1221.9647216796875,-133.283,-34.394,-167.677
exploit,16.585,18.350,3.466,5.114,0.400,1.150,-230.0791015625,-132.202,-35.903,-168.105
explore,12.985,17.650,0.410,8.719,1.100,0.450,-1520.61328125,-1014.12,-1014.12,-2028.25
explore,10.635,17.950,2.523,11.042,0.800,0.750,-1765.7880859375,-1021.69,-1021.69,-2043.38
exploit,16.535,18.350,3.109,5.086,0.400,1.150,-129.47021484375,-134.547,-140.265,-274.812
exploit,16.485,18.350,3.328,5.194,0.400,1.150,-230.91796875,-131.763,-33.761,-165.524
exploit,17.085,18.350,3.874,4.697,0.403,1.150,-229.66552734375,-132.869,-35.376,-168.245
exploit,17.135,18.350,3.958,4.332,0.412,1.150,-155.7381591796875,-133.466,-35.166,-168.632
exploit,17.035,18.350,3.835,4.721,0.400,1.150,-235.5,-133.65,-139.349,-272.999
exploit,16.585,18.350,3.328,5.250,0.400,1.150,-258.45166015625,-136.404,-139.801,-276.205
exploit,17.135,18.350,3.848,4.739,0.412,1.150,-244.279296875,-133.671,-140.862,-274.533
exploit,17.185,18.350,3.917,4.612,0.427,1.150,-217.04248046875,-132.851,-143.15,-276.001
explore,17.035,17.600,3.930,4.568,1.150,0.400,-1032.176025390625,-131.1,-33.6,-164.7
exploit,16.935,18.200,3.684,4.755,0.550,1.000,-360.39697265625,-131.295,-33.699,-164.994
exploit,16.985,18.350,3.769,4.856,0.400,1.150,-258.76416015625,-133.202,-34.802,-168.004
exploit,16.885,18.300,3.633,4.883,0.450,1.100,-298.37646484375,-1015.92,-1015.92,-2031.85
exploit,16.285,18.350,3.196,5.258,0.400,1.150,-258.61962890625,-1011.86,-1011.86,-2023.72
exploit,16.885,18.350,3.889,4.763,0.400,1.150,-240.36572265625,-135.822,-138.829,-274.651
exploit,16.935,18.300,3.620,5.015,0.450,1.100,-326.2314453125,-33.473,-38.558,-72.031
exploit,17.085,18.350,3.971,4.629,0.403,1.150,-201.59130859375,-135.61,-34.613,-170.223
exploit,16.685,18.300,3.401,5.041,0.450,1.100,-290.6650390625,-131.61,-33.21,-164.82
exploit,17.385,18.300,3.891,4.342,0.570,0.860,-262.2099609375,-133.727,-140.301,-274.028
exploit,17.085,18.350,3.915,4.564,0.403,1.150,-198.628173828125,-132.668,-33.865,-166.533
explore,11.485,18.200,1.888,10.318,0.550,1.000,-1046.445068359375,-1017.8,-1017.8,-2035.6
exploit,17.035,18.300,3.713,4.777,0.450,1.100,-299.3349609375,-133.907,-140.505,-274.412
exploit,16.685,18.250,3.596,4.937,0.500,1.050,-369.732421875,-1016.83,-1016.83,-2033.66
exploit,17.035,18.250,3.908,4.730,0.500,1.050,-318.84130859375,-134.037,-33.932,-167.969
exploit,17.085,18.350,3.896,4.740,0.403,1.150,-235.21630859375,-133.143,-140.848,-273.991
exploit,16.885,18.350,3.752,4.812,0.400,1.150,-259.55029296875,-137.374,-139.878,-277.252
explore,12.135,18.100,0.872,9.305,0.650,0.900,-1565.8800048828125,-1015.93,-1015.93,-2031.85
explore,13.735,17.950,0.440,8.108,0.800,0.750,-1174.27587890625,-1015.99,-1015.99,-2031.97
explore,12.635,18.350,0.740,9.108,0.400,1.150,-1238.0787353515625,-27.782,-44.369,-72.151
exploit,17.235,18.350,3.965,4.587,0.447,0.985,-255.33984375,-134.508,-147.118,-281.626
explore,10.035,17.700,3.279,11.654,1.107,0.500,-975.2874145507812,-1023.21,-1023.21,-2046.41
explore,10.535,17.900,2.729,11.265,0.850,0.700,-1822.427001953125,-1022.55,-1022.55,-2045.11
explore,10.485,17.850,2.899,11.375,0.900,0.650,-1784.420166015625,-155.134,-54.939,-210.073
exploit,17.185,18.300,3.919,4.587,0.474,1.100,-245.182373046875,-131.992,-36.999,-168.991
exploit,16.735,18.300,3.656,4.983,0.450,1.100,-342.0400390625,-132.901,-34.981,-167.882
exploit,16.635,18.350,3.351,5.122,0.400,1.150,-225.052734375,-130.778,-34.578,-165.356
explore,11.985,17.850,1.395,9.642,0.900,0.650,-1428.998291015625,-1017.93,-1017.93,-2035.85
exploit,17.335,18.300,3.944,4.397,0.541,0.918,-256.650146484375,-133.571,-139.972,-273.543
exploit,16.735,18.350,3.442,5.089,0.400,1.150,-227.806640625,-31.737,-34.935,-66.672
exploit,16.935,18.350,3.650,4.799,0.400,1.150,-249.7119140625,-132.874,-37.487,-170.361
exploit,16.735,18.350,3.346,5.060,0.400,1.150,-204.4189453125,-135.978,-138.989,-274.967
exploit,16.885,18.350,3.898,4.626,0.400,1.150,-208.21923828125,-135.544,-140.648,-276.192
exploit,16.785,18.350,3.359,5.093,0.400,1.150,-216.4296875,-134.922,-139.926,-274.848
exploit,16.535,18.350,3.367,5.164,0.400,1.150,-238.48876953125,-134.79,-138.796,-273.586
exploit,16.935,18.350,3.633,4.927,0.400,1.150,-255.51025390625,-136.084,-139.137,-275.221
exploit,17.135,18.350,3.707,4.758,0.412,1.150,-256.81640625,-131.807,-33.01,-164.817
