type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
explore,16.642,17.591,3.493,5.143,0.391,1.159,-88.57920837402344,-1000,-1000,-2000
explore,14.572,18.343,1.435,7.180,0.407,1.143,-88.97037506103516,-18.903,-27.002,-45.905
explore,12.066,17.431,1.312,9.685,0.232,1.319,-82.72552490234375,-26.702,-100,-126.702
explore,9.777,17.850,3.401,11.934,0.650,1.026,-89.91361236572266,-14.521,-100,-114.521
explore,13.977,17.332,1.034,7.755,0.132,1.418,-82.50799560546875,-49.1,-100,-149.1
explore,16.930,17.280,3.850,4.804,0.080,1.247,-76.3917007446289,-26.2,-100,-126.2
explore,16.877,17.443,3.653,4.778,0.243,1.307,-80.93037414550781,-48.801,-100,-148.801
explore,15.434,18.105,2.189,6.203,0.645,0.905,-89.51949310302734,-23.001,-22.8,-45.801
explore,16.876,17.441,3.714,4.831,0.241,1.309,-87.25008392333984,-26.401,-100,-126.401
explore,15.993,18.102,2.826,5.731,0.648,0.902,-80.16356658935547,-100,-25.3,-125.3
explore,12.418,17.486,0.956,9.267,0.287,1.264,-90.00611114501953,-14.673,-31.775,-46.448
explore,10.454,17.288,2.830,11.255,0.090,0.440,-67.83251953125,-25.618,-100,-125.618
explore,12.595,18.402,0.712,9.139,0.348,1.202,-89.73314666748047,-20.7,-35.8,-56.5
explore,9.560,17.791,3.608,12.178,0.592,0.998,-89.48603057861328,-1000,-1000,-2000
explore,9.595,18.291,3.647,12.198,0.554,0.914,-90.44647979736328,-16.402,-39.6,-56.002
explore,12.627,18.002,0.530,9.097,0.748,0.802,-82.00469207763672,-100,-100,-200
explore,13.919,18.088,0.721,7.816,0.663,0.888,-93.59587097167969,-100,-27.441,-127.441
explore,14.411,17.439,1.355,7.325,0.240,1.312,-82.86602020263672,-100,-37.499,-137.499
explore,12.597,18.085,0.587,9.126,0.665,0.885,-87.6287612915039,-100,-34.317,-134.317
explore,9.199,17.778,4.001,12.470,0.578,0.972,-74.10326385498047,-15.9,-100,-115.9
explore,15.227,17.683,2.065,6.467,0.483,1.067,-87.3344497680664,-1000,-1000,-2000
explore,15.020,17.711,1.847,6.670,0.511,1.039,-85.55793762207031,-1000,-1000,-2000
explore,15.503,18.419,2.321,6.301,0.332,1.219,-84.0760726928711,-21.152,-26.854,-48.006
explore,12.574,17.235,1.081,9.193,0.037,0.144,-68.40052032470703,-24.915,-100,-124.915
explore,17.073,18.474,3.934,4.649,0.278,1.274,-84.63213348388672,-48.7,-100,-148.7
explore,13.507,17.318,0.779,8.190,0.120,0.689,-100.13976287841797,-26.504,-100,-126.504
explore,15.110,17.827,1.941,6.652,0.627,0.924,-87.25932312011719,-19.863,-100,-119.863
explore,14.097,18.225,0.989,7.645,0.525,1.025,-95.27239227294922,-1000,-1000,-2000
explore,9.679,18.010,3.530,12.098,0.810,0.838,-81.51288604736328,-14.822,-42.621,-57.443
explore,10.624,18.590,2.607,11.124,0.161,1.390,-80.03042602539062,-26.203,-100,-126.203
explore,10.443,18.350,2.814,11.322,0.400,1.150,-86.04302978515625,-14.538,-37.938,-52.476
explore,15.938,17.621,2.766,5.800,0.421,1.129,-79.11181640625,-1000,-1000,-2000
explore,15.774,18.034,2.597,5.905,0.716,0.835,-82.4636459350586,-100,-23.5,-123.5
explore,14.532,17.993,1.345,7.198,0.757,0.793,-81.33660125732422,-23.106,-100,-123.106
explore,16.640,18.284,3.515,5.041,0.466,1.084,-96.21536254882812,-100,-24.32,-124.32
explore,11.104,17.582,2.172,10.708,0.383,1.168,-81.8574447631836,-1000,-1000,-2000
explore,9.651,18.710,3.572,12.074,0.329,0.690,-92.76728057861328,-100,-37.621,-137.621
explore,13.160,17.816,0.244,8.542,0.616,0.935,-87.93099212646484,-1000,-1000,-2000
explore,13.111,17.367,0.683,8.625,0.168,1.188,-94.8162841796875,-1000,-1000,-2000
explore,9.415,17.334,3.920,12.264,0.135,1.422,-74.88873291015625,-100,-39.305,-139.305
explore,11.059,17.342,2.262,10.619,0.144,0.888,-86.43850708007812,-100,-38.381,-138.381
explore,16.228,17.804,3.101,5.491,0.604,0.946,-88.66584014892578,-1000,-1000,-2000
explore,16.105,18.188,2.812,5.765,0.563,0.988,-86.2863998413086,-100,-100,-200
explore,9.879,18.061,3.356,11.789,0.855,0.861,-79.71672821044922,-1000,-1000,-2000
explore,14.922,17.222,1.850,6.799,0.026,0.090,-63.47804260253906,-100,-36.103,-136.103
explore,10.322,18.577,2.938,11.399,0.184,1.012,-87.5447006225586,-26.403,-100,-126.403
explore,14.969,17.319,1.918,6.809,0.120,0.892,-90.01775360107422,-48.425,-100,-148.425
explore,13.303,17.235,0.841,8.455,0.039,0.089,-78.94642639160156,-28.501,-100,-128.501
explore,15.175,17.816,2.071,6.480,0.616,0.934,-89.93602752685547,-1000,-1000,-2000
explore,12.682,18.345,0.709,9.178,0.405,1.145,-88.99394226074219,-19.202,-33.502,-52.704
explore,14.077,17.545,1.028,7.699,0.345,1.205,-94.28333282470703,-1000,-1000,-2000
explore,10.631,18.558,2.622,11.050,0.192,1.358,-83.06888580322266,-100,-100,-200
explore,15.111,18.142,2.005,6.497,0.609,0.942,-90.26953125,-1000,-1000,-2000
explore,14.355,17.944,1.182,7.395,0.744,0.807,-88.32931518554688,-26.303,-100,-126.303
explore,11.989,18.458,1.378,9.552,0.292,1.258,-81.89720153808594,-100,-100,-200
explore,14.246,17.658,1.119,7.498,0.459,1.092,-94.45072174072266,-1000,-1000,-2000
explore,15.675,17.709,2.537,5.978,0.509,1.041,-86.42386627197266,-1000,-1000,-2000
explore,12.148,17.977,1.066,9.637,0.773,0.777,-83.62390899658203,-14.443,-100,-114.443
explore,16.381,18.324,3.113,5.374,0.426,1.124,-86.91809844970703,-100,-25.758,-125.758
explore,9.800,17.343,3.460,11.884,0.144,1.392,-82.32481384277344,-1000,-1000,-2000
explore,11.996,18.427,1.225,9.751,0.324,1.227,-85.49951934814453,-14.597,-34.496,-49.093
explore,17.322,18.334,3.957,4.271,0.505,0.894,-76.19010162353516,-100,-100,-200
explore,11.668,17.747,1.494,10.049,0.547,1.004,-88.55464172363281,-1000,-1000,-2000
explore,15.045,17.719,1.909,6.610,0.519,1.031,-90.8475570678711,-1000,-1000,-2000
explore,16.850,17.263,3.758,4.877,0.065,0.292,-69.51140594482422,-25.34,-100,-125.34
explore,12.610,17.255,1.022,9.150,0.060,0.137,-82.1943588256836,-25.896,-100,-125.896
explore,11.473,17.722,1.789,10.198,0.523,1.028,-89.0696029663086,-1000,-1000,-2000
explore,10.663,17.819,2.590,11.156,0.620,0.931,-79.99385833740234,-1000,-1000,-2000
explore,15.567,17.937,3.751,4.660,0.738,0.813,-94.17076110839844,-100,-27.743,-127.743
explore,15.126,18.505,1.996,6.588,0.245,1.305,-81.81443786621094,-1000,-1000,-2000
explore,9.508,18.051,3.836,12.114,0.733,0.852,-82.31446838378906,-1000,-1000,-2000
explore,13.485,18.124,0.288,8.176,0.626,0.924,-88.2982177734375,-1000,-1000,-2000
explore,9.722,17.328,3.520,12.029,0.128,1.488,-80.19338989257812,-100,-100,-200
explore,14.069,18.170,0.922,7.644,0.580,0.971,-96.80416107177734,-36.8,-100,-136.8
explore,11.774,17.409,1.609,9.950,0.209,1.341,-80.98563385009766,-24.757,-100,-124.757
explore,11.986,18.101,1.147,9.737,0.649,0.901,-88.24665069580078,-1000,-1000,-2000
explore,14.827,18.382,1.656,6.929,0.368,1.182,-88.93115997314453,-17.5,-24.6,-42.1
explore,13.533,17.514,0.654,8.218,0.314,1.236,-97.26260375976562,-1000,-1000,-2000
explore,10.549,18.573,2.656,11.222,0.178,1.373,-82.8871841430664,-1000,-1000,-2000
explore,13.572,17.765,0.512,8.177,0.565,0.985,-98.76148223876953,-1000,-1000,-2000
explore,15.831,18.651,2.669,5.935,0.099,1.451,-64.2219467163086,-1000,-1000,-2000
explore,9.811,18.537,3.456,11.889,0.544,0.586,-90.27315521240234,-1000,-1000,-2000
explore,13.375,17.890,0.295,8.351,0.690,0.860,-90.9704818725586,-24.528,-100,-124.528
explore,13.873,17.932,0.734,7.826,0.732,0.819,-95.13800048828125,-100,-29.732,-129.732
explore,12.566,17.278,0.956,9.173,0.081,0.340,-92.93219757080078,-1000,-1000,-2000
explore,10.466,18.359,2.720,11.260,0.391,1.159,-86.75617980957031,-16.702,-38.305,-55.007
explore,12.616,18.504,0.738,9.104,0.247,1.304,-82.41789245605469,-100,-37.302,-137.302
explore,9.946,18.354,3.236,11.712,0.591,0.756,-91.1409683227539,-16.502,-39.523,-56.025
explore,14.204,17.341,1.250,7.580,0.142,1.090,-93.19336700439453,-48.934,-100,-148.934
explore,11.605,17.678,1.636,10.063,0.479,1.072,-90.83627319335938,-1000,-1000,-2000
explore,9.550,18.089,3.666,12.134,0.712,0.889,-86.0505599975586,-15.413,-100,-115.413
explore,9.330,17.229,3.944,12.390,0.030,0.197,-59.43084716796875,-100,-36.6,-136.6
explore,13.975,17.735,0.835,7.782,0.535,1.015,-99.7131118774414,-19.303,-100,-119.303
explore,9.435,18.607,3.774,12.305,0.207,0.921,-93.42743682861328,-100,-36.907,-136.907
explore,12.228,17.545,1.160,9.482,0.345,1.205,-85.23358917236328,-1000,-1000,-2000
explore,9.361,17.514,3.957,12.374,0.315,1.239,-86.26934814453125,-15.814,-40.513,-56.327
explore,9.706,17.242,3.599,12.016,0.047,0.136,-81.03865051269531,-100,-100,-200
explore,12.435,18.672,1.005,9.406,0.078,1.472,-73.29232788085938,-26.402,-100,-126.402
explore,14.096,18.175,0.871,7.686,0.575,0.975,-98.07398986816406,-1000,-1000,-2000
explore,9.653,17.444,3.619,12.135,0.245,1.356,-87.69699096679688,-100,-36.927,-136.927
explore,14.368,17.931,1.082,7.274,0.731,0.819,-86.6043472290039,-1000,-1000,-2000
explore,12.818,17.578,0.623,8.951,0.379,1.172,-91.1347885131836,-17.288,-31.686,-48.974
explore,9.659,17.576,3.588,12.131,0.377,1.232,-91.82628631591797,-14.507,-40.706,-55.213
explore,16.054,18.529,2.935,5.614,0.222,1.329,-76.04601287841797,-26.782,-100,-126.782
explore,15.349,18.122,2.081,6.351,0.628,0.922,-90.0456314086914,-1000,-1000,-2000
explore,13.820,17.418,0.829,7.886,0.219,1.332,-92.57019805908203,-1000,-1000,-2000
explore,10.778,18.466,2.416,10.938,0.284,1.266,-85.6381607055664,-24.7,-100,-124.7
explore,10.897,17.868,2.262,10.791,0.668,0.882,-80.46019744873047,-1000,-1000,-2000
explore,14.555,18.623,1.459,7.175,0.129,0.840,-91.66692352294922,-1000,-1000,-2000
