type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
explore,9.467,17.294,2.915,11.397,0.540,0.096,-78.75457000732422,-154.622,-200,-354.622
exploit,15.967,18.565,4.027,4.308,0.185,1.366,-71.82366943359375,-41.522,-133.445,-174.967
exploit,11.486,17.238,2.930,5.781,1.512,0.038,-72.42145538330078,-1025.65,-1025.65,-2051.3
exploit,7.481,17.398,2.297,10.686,1.278,0.882,-77.17900848388672,-1017.31,-1017.31,-2034.62
exploit,16.551,18.118,3.502,4.871,0.632,0.919,-78.20855712890625,-131.956,-148.055,-280.011
exploit,3.664,18.858,3.514,11.952,1.600,0.821,-72.40892791748047,-30.575,-54.475,-85.05
exploit,14.755,17.254,4.030,4.218,0.188,0.057,-59.82966613769531,-130.436,-50.831,-181.267
exploit,15.179,18.642,2.802,5.680,0.109,1.442,-74.26250457763672,-1017.02,-1017.02,-2034.05
exploit,8.576,17.177,1.549,7.156,1.698,0.162,-72.22930908203125,-135.374,-48.071,-183.445
exploit,3.292,18.906,3.833,12.363,1.600,1.193,-69.79013061523438,-28.455,-52.761,-81.216
explore,13.260,18.037,3.791,4.691,0.713,0.837,-92.50434875488281,-125.918,-157.236,-283.154
exploit,1.556,16.172,4.384,12.591,1.600,1.279,-58.14155578613281,-29.598,-59.696,-89.294
explore,14.366,18.648,2.608,5.644,0.104,0.590,-71.99469757080078,-40.507,-134.606,-175.113
exploit,13.237,17.251,0.850,7.897,1.499,0.051,-75.52720642089844,-39.927,-133.922,-173.849
exploit,12.469,17.210,2.766,5.778,0.036,0.019,-78.3524169921875,-155.074,-137.072,-292.146
explore,10.557,18.063,3.429,5.039,0.688,0.863,-84.02261352539062,-137.589,-200,-337.589
exploit,14.016,17.231,3.460,5.225,0.087,0.036,-76.12653350830078,-1014.21,-1014.21,-2028.41
exploit,7.503,17.828,3.557,12.132,0.922,1.102,-73.4836196899414,-147.798,-55.898,-203.696
exploit,3.234,18.815,3.144,11.577,1.600,1.252,-65.59748840332031,-29.739,-52.339,-82.078
explore,1.905,17.755,3.945,12.553,1.600,1.083,-72.08900451660156,-30.497,-53.496,-83.993
exploit,6.515,17.220,1.923,10.364,0.036,0.028,-76.75322723388672,-1014.27,-1014.27,-2028.53
exploit,11.173,17.215,1.608,7.251,0.041,0.020,-76.56977081298828,-1013.26,-1013.26,-2026.52
exploit,11.107,17.719,0.399,8.941,1.031,0.519,-76.75761413574219,-29.488,-43.191,-72.679
exploit,8.658,17.137,1.834,6.852,0.078,1.768,-73.84580993652344,-139.708,-48.206,-187.914
exploit,7.424,17.152,1.684,9.811,0.789,1.311,-71.9504623413086,-31.634,-50.336,-81.97
exploit,10.589,18.689,1.052,7.562,0.062,0.898,-75.95646667480469,-1014.4,-1014.4,-2028.81
exploit,6.380,17.217,4.029,12.521,1.097,0.018,-71.14836120605469,-29.935,-46.035,-75.97
explore,10.107,18.167,0.586,9.159,0.646,0.967,-84.98147583007812,-1015.1,-1015.1,-2030.2
exploit,3.484,18.950,3.582,11.774,1.001,1.600,-68.69149780273438,-28.84,-53.028,-81.868
exploit,9.000,18.709,3.339,11.881,0.054,1.019,-73.62655639648438,-1014.11,-1014.11,-2028.21
exploit,7.702,17.601,1.285,9.659,1.149,1.127,-75.22268676757812,-29.603,-45.509,-75.112
exploit,7.587,18.622,2.116,10.607,0.128,1.739,-71.85482788085938,-1020.39,-1020.39,-2040.78
explore,10.077,17.392,0.721,8.660,1.392,0.192,-92.36886596679688,-1013.63,-1013.63,-2027.27
explore,8.222,17.390,0.944,9.341,1.390,0.566,-82.51457214355469,-143.217,-200,-343.217
exploit,1.604,14.493,5.253,12.922,1.231,1.600,-58.484928131103516,-27.628,-60.932,-88.56
exploit,11.586,18.677,2.606,5.869,0.073,1.477,-75.61438751220703,-150.602,-200,-350.602
exploit,11.327,17.214,1.685,10.002,0.044,0.016,-80.21275329589844,-1014.25,-1014.25,-2028.51
exploit,8.613,17.162,1.586,7.129,1.727,0.123,-77.11822509765625,-143.754,-51.153,-194.907
exploit,10.283,17.238,1.992,10.230,0.949,0.038,-77.2125473022461,-47.502,-140.809,-188.311
exploit,8.268,17.149,1.338,7.439,0.467,1.633,-70.86293029785156,-140.205,-47.902,-188.107
explore,6.937,18.635,3.625,12.094,0.115,1.477,-89.42265319824219,-30.048,-45.754,-75.802
exploit,4.087,17.263,4.066,12.582,0.251,0.063,-74.86490631103516,-40.495,-134.569,-175.064
exploit,7.364,17.119,3.040,11.204,1.371,0.730,-76.47430419921875,-1012.28,-1012.28,-2024.56
exploit,2.696,15.033,4.902,12.724,0.140,1.191,-57.81553268432617,-157.451,-138.759,-296.21
exploit,7.342,17.075,1.775,9.728,0.707,1.393,-68.96967315673828,-1016.38,-1016.38,-2032.77
exploit,8.596,17.181,0.888,9.021,1.702,0.142,-75.16227722167969,-155.783,-140.376,-296.159
exploit,2.744,18.871,3.816,12.226,1.600,2.236,-59.910240173339844,-28.295,-53.104,-81.399
exploit,3.160,18.942,4.107,12.515,1.325,1.600,-75.24281311035156,-29.924,-56.024,-85.948
exploit,10.294,18.894,1.110,8.898,0.042,0.959,-73.37432861328125,-1094.05,-1094.05,-2188.1
exploit,7.627,18.605,2.629,10.911,0.145,1.749,-74.62357330322266,-1025.32,-1025.32,-2050.63
exploit,7.641,17.696,1.626,10.138,1.054,1.145,-77.82453918457031,-200,-200,-400
exploit,2.963,17.272,3.929,12.214,2.122,0.075,-56.13214111328125,-39.954,-134.55,-174.504
exploit,9.001,18.729,1.817,6.750,0.040,1.019,-73.4385757446289,-140.791,-48.191,-188.982
exploit,9.633,17.248,2.280,10.592,1.541,0.048,-77.0765380859375,-1017.12,-1017.12,-2034.25
exploit,3.374,18.895,2.312,10.469,1.600,1.111,-56.12667465209961,-28.523,-49.627,-78.15
explore,10.050,18.477,3.026,5.485,0.430,0.785,-98.37063598632812,-30.66,-35.16,-65.82
exploit,13.125,17.282,3.556,5.105,0.695,0.082,-78.24334716796875,-141.769,-52.669,-194.438
exploit,8.658,17.108,1.749,6.650,1.794,0.078,-60.772003173828125,-136.015,-47.811,-183.826
exploit,7.906,17.146,2.032,6.771,0.829,1.271,-63.70249938964844,-138.232,-50.327,-188.559
exploit,10.293,18.849,2.456,10.747,0.042,0.958,-76.28158569335938,-40.831,-134.749,-175.58
explore,5.123,18.698,2.560,11.046,0.053,0.243,-86.01382446289062,-138.506,-47.509,-186.015
explore,8.958,18.281,1.830,10.369,0.475,1.082,-91.35621643066406,-1016.97,-1016.97,-2033.93
exploit,7.649,18.145,0.085,8.625,0.605,1.421,-70.8277816772461,-33.404,-128.106,-161.51
explore,6.116,17.252,3.286,11.771,0.838,0.197,-89.90626525878906,-1012.99,-1012.99,-2025.98
exploit,9.542,17.868,0.136,8.704,0.919,0.668,-76.33251953125,-31.017,-43.717,-74.734
exploit,12.222,18.062,0.014,8.375,0.688,0.862,-79.15727233886719,-38.865,-130.773,-169.638
exploit,9.884,17.276,2.605,6.007,1.557,0.076,-75.17112731933594,-141.465,-48.667,-190.132
exploit,2.779,15.926,4.523,12.676,0.061,0.185,-66.776123046875,-1017.75,-1017.75,-2035.49
explore,10.439,17.618,0.457,8.722,1.132,0.418,-87.2789306640625,-29.213,-41.604,-70.817
exploit,14.528,17.267,2.235,6.475,0.697,0.067,-78.12872314453125,-1014.78,-1014.78,-2029.56
exploit,7.782,18.639,4.060,12.548,0.111,1.768,-65.69450378417969,-1025.52,-1025.52,-2051.05
explore,7.052,18.240,1.027,7.544,0.510,1.140,-96.09751892089844,-1013.88,-1013.88,-2027.75
exploit,6.924,17.691,0.258,8.758,1.059,0.597,-76.3742904663086,-29.119,-43.821,-72.94
exploit,8.675,17.142,3.043,11.435,0.061,1.770,-77.57172393798828,-1016.42,-1016.42,-2032.83
exploit,2.529,14.059,5.528,13.123,1.600,0.306,-57.4761848449707,-27.936,-67.339,-95.275
exploit,7.685,18.590,1.045,9.368,0.160,1.773,-79.09275817871094,-1013.48,-1013.48,-2026.96
explore,5.367,17.182,3.619,11.949,0.919,0.088,-88.51473999023438,-1025.42,-1025.42,-2050.85
exploit,3.739,18.133,3.965,12.504,0.968,0.933,-79.99017333984375,-1025.34,-1025.34,-2050.69
explore,9.996,18.482,0.406,8.712,0.465,0.734,-91.22942352294922,-1014.26,-1014.26,-2028.52
exploit,3.520,18.950,3.569,11.968,1.600,0.965,-74.5527114868164,-29.645,-53.964,-83.609
exploit,2.807,18.826,3.081,11.380,1.600,2.159,-58.15772247314453,-28.758,-48.856,-77.614
exploit,9.187,17.245,1.199,7.634,0.949,0.045,-78.47372436523438,-1017.5,-1017.5,-2035
exploit,15.419,18.065,3.139,5.257,0.685,0.865,-82.57575988769531,-130.862,-200,-330.862
explore,8.792,17.230,1.363,7.531,0.098,0.053,-88.23250579833984,-137.642,-51.447,-189.089
exploit,8.987,17.605,0.305,8.703,1.146,0.405,-74.07368469238281,-1014.1,-1014.1,-2028.2
exploit,11.014,17.204,2.517,6.001,0.029,0.021,-80.50098419189453,-131.785,-51.177,-182.962
explore,8.506,18.433,1.465,7.030,0.616,0.637,-96.17457580566406,-30.104,-39.407,-69.511
exploit,4.480,17.437,2.694,11.090,1.313,0.037,-79.05280303955078,-42.085,-133.891,-175.976
exploit,8.549,17.128,2.606,6.061,0.187,1.735,-62.26034164428711,-138.38,-47.979,-186.359
exploit,10.402,17.316,0.782,8.871,0.842,0.117,-81.1346664428711,-40.536,-132.837,-173.373
exploit,6.829,18.668,4.027,12.497,0.083,1.097,-79.97079467773438,-1014.62,-1014.62,-2029.23
exploit,12.124,17.216,0.620,8.188,0.042,0.019,-70.99528503417969,-146.68,-59.264,-205.944
exploit,7.703,17.646,1.405,9.821,1.104,1.145,-79.30966186523438,-1020.29,-1020.29,-2040.59
exploit,7.692,17.604,1.289,9.676,1.146,1.138,-77.282470703125,-1017.62,-1017.62,-2035.24
exploit,11.838,17.765,0.296,8.822,0.985,0.565,-78.4559326171875,-28.711,-42.82,-71.531
exploit,2.832,14.165,5.415,13.057,0.035,0.016,-64.75255584716797,-144.403,-53.907,-198.31
exploit,7.641,18.514,0.418,8.406,0.236,1.685,-80.61329650878906,-1018,-1018,-2036.01
explore,12.099,17.355,1.330,7.446,1.395,0.156,-95.96135711669922,-1013.68,-1013.68,-2027.35
exploit,8.730,18.020,1.316,6.890,0.791,0.827,-72.71739196777344,-157.341,-137.14,-294.481
exploit,11.536,17.784,0.051,8.487,0.966,0.584,-77.62867736816406,-1016.7,-1016.7,-2033.4
exploit,12.515,17.216,3.600,4.959,0.033,0.026,-82.12958526611328,-1013.07,-1013.07,-2026.15
exploit,7.684,17.862,2.263,10.720,0.888,1.267,-79.07611083984375,-142.914,-51.916,-194.83
explore,8.464,17.354,2.326,10.814,1.493,0.339,-91.14134216308594,-28.42,-47.219,-75.639
explore,5.646,17.707,3.457,12.002,0.855,0.653,-89.99533081054688,-1026.46,-1026.46,-2052.92
exploit,13.288,17.204,2.225,6.377,0.047,0.005,-81.05717468261719,-135.741,-50.638,-186.379
exploit,14.093,17.366,3.968,4.225,1.384,0.166,-65.20118713378906,-134.23,-50.23,-184.46
exploit,7.646,17.097,1.056,8.153,1.011,1.089,-78.86808776855469,-140.05,-47.857,-187.907
exploit,2.893,17.686,3.227,11.716,1.914,0.486,-67.5283432006836,-30.999,-49.699,-80.698
exploit,8.387,17.176,2.171,10.470,1.637,0.349,-83.52792358398438,-30.013,-49.315,-79.328
exploit,2.961,17.633,3.993,12.439,1.889,0.434,-77.88002014160156,-30.735,-51.536,-82.271
explore,2.501,15.498,3.769,11.511,0.334,1.600,-62.706478118896484,-27.503,-68.4,-95.903
exploit,1.831,18.618,4.066,12.613,1.600,1.738,-64.70209503173828,-29.838,-53.836,-83.674
exploit,2.086,14.434,5.067,12.462,0.749,1.600,-65.41097259521484,-28.757,-64.048,-92.805
exploit,7.907,17.057,1.049,8.556,1.272,0.829,-77.93658447265625,-138.188,-48.389,-186.577
exploit,2.800,14.200,5.559,13.144,0.035,1.600,-41.52131652832031,-1013.41,-1013.41,-2026.81
exploit,2.780,13.897,5.228,12.622,0.055,1.099,-61.298370361328125,-1027.85,-1027.85,-2055.7
exploit,4.480,18.734,3.699,12.166,0.016,1.289,-81.64324188232422,-133.049,-49.748,-182.797
exploit,10.316,18.923,1.139,8.590,0.033,0.030,-69.34123992919922,-161.076,-137.88,-298.956
exploit,4.574,17.435,3.349,11.779,0.019,0.036,-80.51795959472656,-137.526,-48.521,-186.047
exploit,11.273,17.736,0.464,8.943,1.014,0.536,-80.41072082519531,-1014.82,-1014.82,-2029.64
exploit,7.687,18.582,1.831,10.238,0.168,1.768,-75.71635437011719,-1013.2,-1013.2,-2026.4
exploit,2.733,13.850,5.374,12.526,1.600,0.102,-62.99150848388672,-1096.61,-1096.61,-2193.21
explore,8.613,18.569,2.680,11.214,0.459,0.669,-90.3143310546875,-30.835,-65.033,-95.868
exploit,8.535,17.134,1.061,8.162,0.201,1.723,-83.3042984008789,-1090.46,-1090.46,-2180.93
exploit,1.603,13.942,5.546,12.931,1.232,1.600,-62.04766845703125,-27.207,-62.004,-89.211
exploit,12.943,18.679,3.415,5.077,0.071,0.646,-82.16717529296875,-1014.65,-1014.65,-2029.31
exploit,12.446,18.587,4.037,4.331,0.163,1.387,-79.42394256591797,-137.731,-50.83,-188.561
exploit,8.563,17.113,1.009,8.396,1.754,0.172,-80.77959442138672,-137.643,-49.143,-186.786
exploit,2.860,18.564,3.587,12.016,1.600,1.365,-71.39142608642578,-30.555,-52.856,-83.411
explore,8.785,17.426,1.212,9.489,1.347,0.232,-97.35383605957031,-1014.57,-1014.57,-2029.15
exploit,10.507,17.200,2.913,11.222,0.028,0.022,-81.51834106445312,-1025.24,-1025.24,-2050.48
exploit,10.088,17.242,0.922,9.308,0.598,0.042,-75.5653076171875,-1027.73,-1027.73,-2055.45
explore,8.027,17.702,3.900,12.344,1.052,0.898,-90.94530487060547,-1022.38,-1022.38,-2044.77
exploit,8.137,17.070,1.718,9.836,1.502,0.598,-83.82992553710938,-1014.7,-1014.7,-2029.4
exploit,6.601,17.208,4.080,12.574,0.067,0.017,-80.12747192382812,-140.948,-52.25,-193.198
exploit,12.939,18.635,3.194,5.129,0.115,1.435,-77.85872650146484,-1089.63,-1089.63,-2179.26
exploit,12.537,17.230,1.549,7.320,0.549,0.030,-83.14598083496094,-1014.28,-1014.28,-2028.57
exploit,10.787,17.793,0.013,8.586,0.957,0.593,-74.7052230834961,-1014.4,-1014.4,-2028.81
exploit,10.325,18.752,1.034,7.681,0.049,0.991,-84.4678955078125,-1012.92,-1012.92,-2025.84
exploit,3.678,18.776,2.956,11.344,0.808,1.576,-74.2791748046875,-30.885,-52.985,-83.87
exploit,10.596,17.297,2.330,10.634,0.844,0.097,-84.94392395019531,-155.78,-200,-355.78
explore,7.295,17.143,1.746,6.950,0.660,1.440,-80.61409759521484,-142.181,-51.084,-193.265
exploit,9.060,18.179,0.550,7.725,0.571,0.979,-78.84891510009766,-1013.72,-1013.72,-2027.44
exploit,8.671,17.102,1.269,9.554,1.805,0.064,-71.30545043945312,-146.958,-200,-346.958
exploit,9.956,18.949,1.852,9.972,0.379,0.621,-83.81745147705078,-148.603,-200,-348.603
exploit,12.549,17.447,2.125,6.055,1.303,0.247,-71.55085754394531,-135.028,-49.628,-184.656
explore,9.531,18.371,3.772,4.645,0.452,0.911,-101.78977966308594,-131.366,-36.077,-167.443
exploit,7.771,17.570,1.343,7.059,1.181,1.052,-68.15084838867188,-1012.2,-1012.2,-2024.4
exploit,7.163,17.122,2.389,10.743,1.572,0.529,-83.38156127929688,-1012.19,-1012.19,-2024.38
explore,7.551,18.391,3.972,12.189,0.359,1.534,-98.90826416015625,-31.109,-54.512,-85.621
exploit,11.843,18.689,0.871,9.114,0.061,0.496,-84.61570739746094,-1020.03,-1020.03,-2040.05
exploit,7.698,18.133,0.075,8.538,0.617,1.429,-80.80024719238281,-143.831,-200,-343.831
exploit,7.788,18.658,1.636,9.896,0.092,1.781,-79.3376235961914,-1021.02,-1021.02,-2042.04
explore,7.444,17.668,1.698,10.189,1.082,0.961,-93.0882339477539,-1019.97,-1019.97,-2039.94
exploit,10.778,17.544,0.477,8.877,1.206,0.344,-80.98929595947266,-29.643,-42.935,-72.578
exploit,8.100,18.809,3.941,12.380,0.935,0.115,-85.96035766601562,-1020.61,-1020.61,-2041.22
exploit,8.622,17.100,2.269,6.458,1.787,0.113,-70.70492553710938,-1018.28,-1018.28,-2036.56
explore,8.838,17.979,2.232,10.601,0.795,0.779,-91.65495300292969,-137.66,-47.168,-184.828
exploit,8.671,17.104,1.189,9.462,1.803,0.064,-79.5443115234375,-1018.66,-1018.66,-2037.32
explore,7.606,17.137,3.026,11.095,0.971,1.129,-78.7031478881836,-130.454,-200,-330.454
exploit,9.847,17.410,0.409,8.431,1.444,0.210,-77.19847106933594,-1014.27,-1014.27,-2028.55
exploit,11.567,17.214,3.472,5.290,0.035,0.023,-82.31355285644531,-138.006,-48.907,-186.913
exploit,6.704,17.052,2.019,10.223,1.600,0.069,-85.45513916015625,-144.266,-200,-344.266
exploit,2.702,14.471,4.883,12.506,0.889,0.135,-68.38836669921875,-135.744,-48.45,-184.194
exploit,15.301,18.635,3.083,5.566,0.116,0.842,-83.11985778808594,-1022.88,-1022.88,-2045.77
exploit,1.928,18.785,4.060,12.629,1.600,1.826,-66.3978500366211,-29.931,-53.33,-83.261
exploit,8.282,17.101,2.189,10.291,1.647,0.453,-80.51273345947266,-1011.84,-1011.84,-2023.68
exploit,8.657,17.167,3.353,11.820,1.740,0.080,-81.5162124633789,-1026.87,-1026.87,-2053.74
exploit,15.486,17.282,3.588,5.070,1.468,0.082,-81.60913848876953,-1016.76,-1016.76,-2033.52
exploit,9.236,17.202,1.357,9.417,0.049,0.002,-81.14048767089844,-29.838,-45.136,-74.974
exploit,8.588,17.109,2.782,11.074,1.766,0.147,-83.04106903076172,-1014.6,-1014.6,-2029.2
exploit,3.179,18.925,3.330,11.675,1.600,1.306,-72.07750701904297,-28.824,-53.323,-82.147
exploit,10.328,17.657,0.537,9.099,1.094,0.457,-75.73480987548828,-31.702,-41.401,-73.103
exploit,7.268,17.108,1.114,8.994,1.467,0.633,-84.33444213867188,-139.428,-47.928,-187.356
exploit,2.814,13.949,4.868,12.002,0.021,0.399,-63.4268798828125,-137.349,-47.948,-185.297
exploit,10.312,18.898,2.274,6.525,0.023,0.977,-75.08790588378906,-1014.13,-1014.13,-2028.27
exploit,9.477,18.931,2.043,6.962,0.143,0.858,-73.91529846191406,-141.61,-54.4,-196.01
exploit,12.916,17.218,2.062,6.674,0.036,0.026,-82.43260955810547,-1013.61,-1013.61,-2027.22
exploit,6.830,17.585,0.475,8.977,1.165,0.457,-76.6417465209961,-28.594,-45.294,-73.888
exploit,8.588,17.112,2.707,6.033,1.764,0.148,-69.78266906738281,-1026.65,-1026.65,-2053.31
exploit,9.882,17.457,0.689,7.576,1.388,0.257,-68.89657592773438,-29.507,-41.907,-71.414
explore,8.078,17.100,1.516,9.704,0.657,1.443,-84.74890899658203,-30.206,-50.412,-80.618
explore,8.891,17.963,2.429,5.989,0.800,0.763,-95.78096008300781,-130.847,-38.147,-168.994
exploit,2.687,15.070,3.862,11.455,1.140,0.150,-58.481117248535156,-138.942,-48.541,-187.483
exploit,6.178,17.111,2.666,10.982,0.893,0.108,-84.69800567626953,-41.501,-132.801,-174.302
explore,6.861,17.620,0.573,7.846,1.130,0.502,-89.55509185791016,-1013.28,-1013.28,-2026.57
exploit,1.252,15.413,4.727,12.830,1.600,1.583,-54.10380554199219,-27.491,-57.993,-85.484
exploit,11.691,18.689,1.625,9.869,0.061,0.697,-81.51605987548828,-1015.2,-1015.2,-2030.41
exploit,7.580,18.207,0.846,9.379,0.543,1.416,-83.15885925292969,-1115.01,-1115.01,-2230.03
exploit,6.545,17.260,4.063,12.451,1.490,0.061,-84.58451843261719,-141.053,-53.65,-194.703
exploit,12.031,17.266,2.581,6.110,0.998,0.066,-83.09939575195312,-1014.28,-1014.28,-2028.56
exploit,11.345,17.718,0.497,9.005,1.032,0.518,-79.37785339355469,-1013.71,-1013.71,-2027.41
exploit,15.590,18.689,4.015,4.509,0.061,0.798,-80.98013305664062,-1013.55,-1013.55,-2027.1
exploit,2.078,15.318,4.723,12.748,1.600,0.757,-72.92073059082031,-27.244,-61.444,-88.688
exploit,10.858,17.781,1.248,6.906,0.970,0.581,-77.72084045410156,-34.448,-127.539,-161.987
exploit,15.596,17.205,3.122,5.590,0.040,0.012,-84.00381469726562,-144.226,-54.825,-199.051
exploit,16.733,18.681,3.855,4.654,0.069,1.481,-85.70357513427734,-140.316,-48.317,-188.633
exploit,3.226,18.732,2.130,10.488,1.259,1.532,-59.352203369140625,-29.72,-51.912,-81.632
exploit,2.777,18.853,2.949,11.324,1.600,2.200,-62.97109603881836,-28.046,-48.45,-76.496
explore,11.354,18.077,1.818,10.300,0.673,0.877,-95.88471984863281,-144.341,-51.243,-195.584
exploit,10.357,18.289,0.883,7.115,0.461,1.090,-63.775794982910156,-29.705,-39.307,-69.012
exploit,15.825,17.948,2.930,5.376,0.802,0.748,-84.53730773925781,-128.195,-37.794,-165.989
explore,13.432,18.121,1.387,7.182,0.629,0.921,-97.63288116455078,-1105.25,-1105.25,-2210.49
exploit,2.886,18.166,3.700,12.126,1.702,0.966,-73.79733276367188,-33.121,-53.42,-86.541
exploit,3.922,18.836,3.920,12.397,0.564,1.600,-83.40399169921875,-29.161,-55.361,-84.522
exploit,14.677,17.212,4.045,4.691,0.044,0.014,-78.91950988769531,-32.634,-200,-232.634
exploit,12.790,17.287,3.349,5.185,1.463,0.087,-87.25020599365234,-158.366,-137.365,-295.731
explore,14.036,17.273,3.387,5.039,1.477,0.073,-84.61972045898438,-152.153,-200,-352.153
exploit,8.994,18.797,2.209,10.650,0.041,1.009,-84.0723876953125,-1013.14,-1013.14,-2026.28
explore,8.206,18.502,1.223,7.263,0.367,0.865,-94.74886322021484,-28.271,-38.173,-66.444
exploit,9.304,17.212,2.686,11.038,0.033,0.022,-86.01466369628906,-145.014,-51.914,-196.928
exploit,2.886,18.928,3.457,11.886,1.600,1.600,-73.83416748046875,-29.629,-52.626,-82.255
exploit,9.330,17.583,0.399,8.912,1.168,0.383,-74.66557312011719,-29.917,-44.618,-74.535
exploit,8.003,17.411,0.612,8.750,1.340,0.777,-86.24848175048828,-40.989,-132.789,-173.778
exploit,7.663,18.556,0.507,8.834,0.195,1.732,-82.44056701660156,-1018.72,-1018.72,-2037.45
exploit,7.641,18.639,1.399,7.252,0.111,1.785,-73.99932861328125,-158.203,-143.806,-302.009
explore,14.501,17.871,2.275,6.331,0.879,0.672,-97.94804382324219,-127.594,-200,-327.594
explore,15.220,17.491,2.550,5.739,1.259,0.291,-86.14894104003906,-28.93,-34.133,-63.063
exploit,7.690,18.566,3.540,12.066,0.184,1.757,-80.04945373535156,-1014.33,-1014.33,-2028.65
explore,9.999,17.949,2.087,10.426,0.889,0.749,-97.01100158691406,-143.706,-179.404,-323.11
exploit,3.049,18.821,2.789,11.150,1.600,1.436,-67.68931579589844,-28.349,-48.948,-77.297
exploit,2.900,18.100,3.096,11.459,1.713,0.900,-69.38648986816406,-32.619,-52.124,-84.743
exploit,3.595,18.792,2.697,11.097,0.891,1.592,-74.24852752685547,-28.084,-49.479,-77.563
exploit,2.931,17.697,3.971,12.434,1.877,0.497,-78.40306091308594,-29.986,-51.388,-81.374
explore,3.849,17.259,1.724,9.938,0.292,0.060,-90.04684448242188,-139.887,-51.097,-190.984
exploit,10.664,17.200,1.866,10.132,0.029,0.021,-85.47024536132812,-132.305,-52.199,-184.504
exploit,10.795,18.663,1.323,7.350,0.088,0.795,-84.37161254882812,-1012.98,-1012.98,-2025.96
explore,1.610,14.787,4.933,12.760,1.225,1.600,-77.34153747558594,-27.31,-59.411,-86.721
exploit,12.785,18.663,4.018,4.467,0.087,1.463,-86.24334716796875,-1014.08,-1014.08,-2028.16
exploit,2.881,18.651,3.506,11.988,1.600,1.451,-76.23638916015625,-29.622,-51.82,-81.442
exploit,10.954,18.662,1.275,9.569,0.090,0.439,-88.0002212524414,-143.761,-51.76,-195.521
explore,9.980,18.927,3.746,4.990,0.356,0.645,-96.01275634765625,-141.605,-148.408,-290.013
exploit,16.235,17.232,3.769,4.945,1.518,0.032,-84.25257110595703,-49.806,-142.615,-192.421
exploit,11.465,18.637,1.305,7.072,0.115,0.640,-80.25846862792969,-1013.82,-1013.82,-2027.65
exploit,1.595,13.933,5.623,12.999,1.240,1.600,-65.6683349609375,-28.826,-62.317,-91.143
exploit,8.167,17.090,1.577,9.634,0.568,1.532,-81.73223876953125,-1015.55,-1015.55,-2031.09
exploit,10.377,18.709,0.823,9.079,0.042,1.046,-83.89369201660156,-1018.6,-1018.6,-2037.21
exploit,3.380,18.841,3.676,11.861,1.105,1.600,-74.82630157470703,-31.217,-56.219,-87.436
explore,10.342,18.155,0.028,8.422,0.596,0.955,-88.42489624023438,-1012.75,-1012.75,-2025.49
exploit,2.819,15.489,3.684,11.271,0.019,0.042,-54.43536376953125,-138.721,-48.22,-186.941
explore,9.702,18.618,2.365,10.897,0.409,0.659,-93.09114074707031,-28.368,-47.987,-76.355
exploit,10.623,17.524,0.418,8.836,1.226,0.324,-78.41485595703125,-29.9,-42.599,-72.499
explore,13.232,17.674,0.545,8.123,1.076,0.474,-103.58656311035156,-1014,-1014,-2027.99
explore,5.052,17.824,1.779,10.325,0.926,0.477,-93.03630065917969,-1122.61,-1122.61,-2245.23
exploit,9.063,17.206,1.390,7.529,0.028,0.023,-86.38153839111328,-139.309,-47.81,-187.119
exploit,6.227,17.055,2.994,11.365,0.943,0.058,-84.25835418701172,-141.695,-54.09,-195.785
exploit,3.706,18.547,3.939,12.474,0.805,1.347,-84.97335815429688,-30.775,-53.177,-83.952
exploit,8.446,17.112,2.103,10.448,1.716,0.289,-84.3748550415039,-1016.42,-1016.42,-2032.85
exploit,14.803,17.203,2.524,6.239,0.033,0.018,-85.6977310180664,-1017.68,-1017.68,-2035.36
exploit,3.146,18.872,3.964,12.333,1.600,1.340,-81.58540344238281,-29.695,-53.8,-83.495
exploit,8.407,17.133,3.075,5.665,0.328,1.685,-65.2826919555664,-35.301,-150.3,-185.601
exploit,2.891,18.099,3.353,11.822,1.722,0.899,-73.64942932128906,-32.025,-50.217,-82.242
explore,8.575,18.224,2.150,6.271,0.699,0.829,-98.11297607421875,-141.122,-200,-341.122
exploit,9.360,18.741,3.550,11.919,0.064,0.977,-86.08895874023438,-134.995,-51.392,-186.387
explore,6.690,17.550,2.746,11.287,1.200,0.366,-91.328857421875,-31.618,-53.118,-84.736
explore,7.979,17.923,2.967,11.538,0.828,1.081,-89.16779327392578,-166.905,-139.005,-305.91
exploit,13.278,17.507,2.548,5.615,1.243,0.307,-71.89128112792969,-34.24,-40.025,-74.265
exploit,14.383,18.666,3.526,5.023,0.084,1.466,-86.62822723388672,-1017,-1017,-2034
exploit,3.549,18.835,3.867,12.308,0.937,1.600,-78.68769073486328,-30.77,-55.77,-86.54
exploit,7.674,18.610,2.342,10.753,0.141,1.781,-81.38774871826172,-1102.57,-1102.57,-2205.13
exploit,11.462,18.658,0.496,8.745,0.095,0.388,-81.92242431640625,-1024.46,-1024.46,-2048.92
exploit,2.615,14.505,4.527,11.711,1.600,0.220,-57.5409049987793,-139.726,-50.12,-189.846
exploit,8.431,17.578,0.494,8.861,1.272,0.526,-84.43856048583984,-28.78,-43.881,-72.661
explore,9.185,17.930,3.711,4.697,0.820,0.730,-94.03400421142578,-141.86,-200,-341.86
exploit,3.439,18.881,3.830,12.311,1.046,1.600,-81.33981323242188,-29.486,-53.808,-83.294
