type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
-26.039,-54.938,-80.977
-28.495,-58.478,-86.973
-26.013,-54.417,-80.43
-25.845,-53.356,-79.201
-25.339,-57.439,-82.778
-25.393,-54.09,-79.483
-25.006,-57.41,-82.416
-26.707,-54.508,-81.215
-26.028,-57.63,-83.658
-25.176,-54.076,-79.252
-24.69,-54.602,-79.292
-25.389,-57.391,-82.78
-25.83,-58.83,-84.66
-24.572,-53.873,-78.445
-25.213,-56.616,-81.829
-27.797,-57.994,-85.791
-26.787,-56.673,-83.46
-26.703,-57.89,-84.593
-29.056,-53.96,-83.016
-27.354,-54.353,-81.707
-27.566,-55.066,-82.632
-25.969,-56.868,-82.837
-27.457,-54.456,-81.913
-25.039,-56.839,-81.878
-27.237,-53.837,-81.074
-25.482,-57.384,-82.866
-25.658,-56.649,-82.307
-28.989,-53.088,-82.077
-26.192,-57.398,-83.59
-27.454,-56.956,-84.41
-25.588,-57.688,-83.276
-26.861,-56.558,-83.419
-28.338,-54.536,-82.874
-25.12,-56.421,-81.541
-25.487,-56.69,-82.177
-28.113,-58.013,-86.126
-25.376,-57.676,-83.052
-28.435,-57.341,-85.776
-27.885,-56.586,-84.471
-27.176,-58.777,-85.953
-26.983,-54.784,-81.767
-28.589,-56.996,-85.585
-25.092,-57.092,-82.184
-26.532,-57.331,-83.863
-25.54,-58.14,-83.68
-26.827,-54.83,-81.657
-25.38,-54.88,-80.26
-26.168,-54.457,-80.625
-27.805,-58.104,-85.909
-28.596,-55.996,-84.592
-28.294,-54.493,-82.787
-25.374,-57.173,-82.547
-27.187,-56.69,-83.877
-25.442,-57.336,-82.778
-25.092,-53.793,-78.885
-26.951,-56.95,-83.901
-26.315,-53.914,-80.229
-27.007,-56.706,-83.713
-28.769,-57.769,-86.538
-26.587,-53.586,-80.173
-25.076,-57.076,-82.152
-25.148,-56.255,-81.403
-26.015,-55.711,-81.726
-26.809,-56.978,-83.787
-25.701,-55.902,-81.603
-25.711,-57.312,-83.023
-25.193,-56.493,-81.686
-26.01,-57.41,-83.42
-28.494,-54.193,-82.687
-27.078,-57.775,-84.853
-24.869,-54.574,-79.443
-28.236,-54.736,-82.972
-25.037,-57.339,-82.376
-25.301,-56.1,-81.401
-26.013,-57.517,-83.53
-25.592,-58.291,-83.883
-28.144,-54.243,-82.387
-25.399,-54.397,-79.796
-25.113,-56.527,-81.64
-26.085,-59.286,-85.371
-27.12,-58.823,-85.943
-26.935,-56.453,-83.388
-25.232,-57.136,-82.368
-26.799,-54.999,-81.798
-26.941,-54.441,-81.382
-28.758,-55.053,-83.811
-25.195,-57.398,-82.593
-26.078,-58.278,-84.356
-26.69,-57.087,-83.777
-26.743,-56.634,-83.377
-25.969,-54.369,-80.338
-25.06,-56.665,-81.725
-26.51,-57.911,-84.421
-24.745,-57.446,-82.191
-26.461,-54.361,-80.822
-24.765,-53.563,-78.328
-26.776,-55.884,-82.66
-26.012,-57.328,-83.34
-30.34,-62.437,-92.777
-26.878,-56.779,-83.657
